"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.4381905477477e-86,2.17081632204277,0.445,0.131,3.57606079697467e-82,"3","CITED4"
1.17643183426759e-63,2.1648043371548,0.389,0.129,2.92519775590636e-59,"3","EGLN3"
7.16224205109865e-43,2.10380873639795,0.319,0.115,1.78089148600568e-38,"3","MFAP5"
2.01671766369664e-99,2.10226387588495,0.655,0.283,5.0145684707817e-95,"3","MAFB"
1.00926506160412e-46,2.09690907852804,0.271,0.081,2.50953757567866e-42,"3","PRRX2"
8.23527165629395e-85,2.09559668858268,0.498,0.165,2.04770029733749e-80,"3","NBL1"
4.6038909065517e-65,2.08783482184404,0.493,0.208,1.14475747391408e-60,"3","SH3KBP1"
9.8215965076513e-91,2.08060290031197,0.496,0.156,2.4421399716275e-86,"3","ICAM1"
1.10571332624212e-85,2.06153237627148,0.511,0.182,2.74935618570103e-81,"3","PITX1"
1.35135188083171e-38,2.00288670082129,0.467,0.266,3.36013645168805e-34,"3","NR4A2"
1.98020332822631e-73,1.99111857244537,0.434,0.139,4.92377557563471e-69,"3","GJB2"
7.85182034046096e-202,1.98776701162934,0.721,0.15,1.95235512765562e-197,"3","FDCSP"
2.43773082422635e-69,1.96655964304379,0.62,0.337,6.06141769443882e-65,"3","GPRC5A"
5.24699430990811e-41,1.94450860510154,0.365,0.16,1.30466513515865e-36,"3","PRKAG2"
2.26403794322111e-29,1.93533653872696,0.31,0.145,5.6295303458193e-25,"3","DLX5"
9.80535608216834e-50,1.93026526415097,0.295,0.091,2.43810178983116e-45,"3","ACP5"
7.79099241420612e-36,1.89058984848434,0.365,0.174,1.93723026379235e-31,"3","SRD5A1"
5.59740484891518e-36,1.89036556979302,0.371,0.172,1.39179471568276e-31,"3","CLDN1"
8.56868264531473e-40,1.87581786250712,0.282,0.098,2.13060293975751e-35,"3","SNX10"
3.39493603597658e-81,1.8729848074005,0.712,0.387,8.44150845345577e-77,"3","RARRES1"
3.21652454849874e-125,1.8697008212418,0.886,0.571,7.99788828984212e-121,"3","CST3"
4.61474792323821e-26,1.86791204937643,0.271,0.122,1.14745707111318e-21,"3","HR"
2.38139089586271e-63,1.86746266219328,0.522,0.243,5.92132846256262e-59,"3","CLPTM1L"
6.28612969436192e-186,1.86513887999921,0.978,0.815,1.56304614850309e-181,"3","ANXA2"
1.81641130095606e-39,1.8408958327281,0.288,0.101,4.51650669982725e-35,"3","NOV"
1.42077918080892e-57,1.83371604739907,0.478,0.204,3.53276743308138e-53,"3","CHI3L2"
3.80858043988791e-147,1.82859891765708,0.917,0.679,9.47003526378128e-143,"3","LGALS3"
3.53636043908346e-152,1.82638702534234,0.974,0.681,8.79316023178103e-148,"3","HSPB1"
4.18346933440882e-39,1.81273369898698,0.465,0.26,1.04021965000075e-34,"3","LYPD3"
1.08723960480739e-13,1.90139518661803,0.492,0.457,2.70342127735358e-09,"4","ISG15"
6.03374363065343e-08,1.65311417571354,0.15,0.322,0.00150029035376198,"4","NOP56"
2.97430962787359e-114,1.63857259276997,0.898,0.955,7.39562088970767e-110,"4","RPL22"
0.000203842540733056,1.63441683210363,0.157,0.28,1,"4","DTYMK"
1.19860859041927e-08,1.59120964923377,0.172,0.371,0.000298034026007752,"4","HES4"
0.000959658755668943,1.56151662605015,0.314,0.301,1,"4","KRT15"
0.00952843844427453,1.5551355784181,0.312,0.535,1,"4","SSU72"
2.98112410016969e-08,1.40806961386183,0.118,0.267,0.000741256507507194,"4","PSMG4"
