ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Temporal_Cluster,Database
R-HSA-1234174,Cellular response to hypoxia,12/373,62/10039,0.1935483870967742,5.209201764248032,6.530556912135466,2.335321276511514e-6,2.112998690987618e-5,1.386443368371046e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9766229,Degradation of CDH1,11/373,52/10039,0.21153846153846154,5.6933903897710865,6.665388115347306,2.4649501105300306e-6,2.2125861706424324e-5,1.4517876590841032e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,12/373,63/10039,0.19047619047619047,5.126516021958381,6.454018505936922,2.7895971524269226e-6,2.4842790388935823e-5,1.6300588416585e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5696395,Formation of Incision Complex in GG-NER,10/373,43/10039,0.23255813953488372,6.259118398902674,6.788732065234351,2.845090235169861e-6,2.5139039499821194e-5,1.6494972169364736e-5,PARP1/RPS27A/SUMO1/CCNH/RAD23B/UBB/RAD23A/UBA52/RBX1/SUMO3,10,2,Reactome
R-HSA-72187,mRNA 3'-end processing,19/373,151/10039,0.12582781456953643,3.386556113843368,5.804442470178203,3.0291871912758396e-6,2.6558222583976545e-5,1.742616866462233e-5,YBX1/MAGOH/SF3B6/RPS27A/PRPF40A/POLR2H/NCBP2/FYTTD1/SF3B5/PUF60/SF3B2/RBM17/PCBP2/HNRNPA1/SRSF9/UBB/DDX39A/UBA52/POLR2F,19,2,Reactome
R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,12/373,64/10039,0.1875,5.046414209115282,6.37908645351504,3.3200535949203887e-6,2.8663974166831752e-5,1.8807856845471062e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5619084,ABC transporter disorders,12/373,64/10039,0.1875,5.046414209115282,6.37908645351504,3.3200535949203887e-6,2.8663974166831752e-5,1.8807856845471062e-5,PSMB2/PSMA5/PSMB4/ERLEC1/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-6807070,PTEN Regulation,17/373,125/10039,0.136,3.6603324396782844,5.87923846280732,3.4597475899677693e-6,2.9643746395860205e-5,1.9450734058431236e-5,PSMB2/PSMA5/LAMTOR5/PSMB4/LAMTOR2/RPS27A/PSMD2/CSNK2B/HDAC2/PSMB1/MAF1/RRAGA/PSMB5/PSMA3/UBB/UBA52/PSMC4,17,2,Reactome
R-HSA-162909,Host Interactions of HIV factors,16/373,113/10039,0.1415929203539823,3.810861467650478,5.902637934250261,3.936907992309578e-6,3.3478518340617546e-5,2.196691835835578e-5,PSMB2/PSMA5/PSMB4/RPS27A/SEC13/AP2M1/PSMD2/HMGA1/PSMB1/PSIP1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,16,2,Reactome
R-HSA-9679506,SARS-CoV Infections,34/373,395/10039,0.08607594936708861,2.3166661010622054,5.244453239088275,4.022518997884452e-6,3.3951261094084443e-5,2.22771083543483e-5,RPS7/YWHAQ/SDC1/OST4/RPS27A/SUMO1/SEC13/AP2M1/RPS23/RPS18/RPS10/EEF1A1/HDAC2/GJA1/RPS6/TMEM258/FXYD6/RPS25/RPS24/PCBP2/HNRNPA1/RPS26/SAP18/MAP1LC3B/UBB/RPN2/UBA52/FXYD3/RPS16/RPS11/RPS9/RPS5/COMT/RBX1,34,2,Reactome
R-HSA-9764265,Regulation of CDH1 Expression and Function,18/373,142/10039,0.1267605633802817,3.411660310387796,5.68542767675492,4.966324963924679e-6,4.130083481028538e-5,2.7099528634418716e-5,PSMB2/PSMA5/PSMB4/OST4/RPS27A/PSMD2/CSNK2B/HDAC2/PSMB1/MYC/TMEM258/PSMB5/PSMA3/UBB/SEC11C/RPN2/UBA52/PSMC4,18,2,Reactome
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,18/373,142/10039,0.1267605633802817,3.411660310387796,5.68542767675492,4.966324963924679e-6,4.130083481028538e-5,2.7099528634418716e-5,PSMB2/PSMA5/PSMB4/OST4/RPS27A/PSMD2/CSNK2B/HDAC2/PSMB1/MYC/TMEM258/PSMB5/PSMA3/UBB/SEC11C/RPN2/UBA52/PSMC4,18,2,Reactome
R-HSA-4086400,PCP/CE pathway,13/373,78/10039,0.16666666666666666,4.485701519213583,6.070726161986961,5.141364005053535e-6,4.244439919500401e-5,2.784987801431227e-5,PSMB2/PSMA5/PSMB4/RPS27A/AP2M1/PSMD2/PSMB1/PSMB5/PSMA3/PFN1/UBB/UBA52/PSMC4,13,2,Reactome
R-HSA-351202,Metabolism of polyamines,10/373,46/10039,0.21739130434782608,5.850915025061195,6.4775273493700585,5.4752804508116845e-6,4.487349412947837e-5,2.9443727824731025e-5,PSMB2/PSMA5/PSMB4/ODC1/PSMD2/PSMB1/PSMB5/PSMA3/NQO1/PSMC4,10,2,Reactome
R-HSA-69052,Switching of origins to a post-replicative state,13/373,79/10039,0.16455696202531644,4.428920487324803,6.010296637105376,5.950364428032172e-6,4.841627459067904e-5,3.17683220125913e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,13,2,Reactome
R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,12/373,68/10039,0.17647058823529413,4.7495663144614415,6.094256837983273,6.437228723972246e-6,5.2003612048661505e-5,3.412215225864987e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5696394,DNA Damage Recognition in GG-NER,9/373,38/10039,0.23684210526315788,6.374417948356145,6.520128240763728,7.674838339145203e-6,6.15620011459094e-5,4.0393885995501064e-5,PARP1/RPS27A/ACTL6A/RAD23B/UBB/RAD23A/UBA52/TFPT/RBX1,9,2,Reactome
R-HSA-5632684,Hedgehog 'on' state,12/373,70/10039,0.17142857142857143,4.613864419762543,5.960047122002025,8.79478559549526e-6,7.004860921482491e-5,4.59623709771991e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9764561,Regulation of CDH1 Function,11/373,59/10039,0.1864406779661017,5.0179033943745175,6.0801576743235914,9.040748010204549e-6,7.150409789889053e-5,4.691738937942e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells,7/373,22/10039,0.3181818181818182,8.563611991225931,6.976319488604971,9.718621694433744e-6,7.633167455836503e-5,5.008500215333179e-5,EPCAM/KIT/ALDH1A1/KRT5/KRT8/KRT19/SLPI,7,2,Reactome
R-HSA-418990,Adherens junctions interactions,20/373,179/10039,0.11173184357541899,3.0071742028247486,5.322647934192144,1.0440921830658658e-5,8.143919027913753e-5,5.343629684656518e-5,PSMB2/PSMA5/PSMB4/NECTIN4/OST4/RPS27A/PSMD2/CSNK2B/HDAC2/PSMB1/MYC/TMEM258/CADM1/PSMB5/PSMA3/UBB/SEC11C/RPN2/UBA52/PSMC4,20,2,Reactome
R-HSA-1236975,Antigen processing-Cross presentation,14/373,96/10039,0.14583333333333334,3.924988829311886,5.656603329497372,1.1201266110353693e-5,8.677145185486319e-5,5.693505845565504e-5,PSMB2/PSMA5/PSMB4/S100A1/RPS27A/PSMD2/PSMB1/SEC61B/PSMB5/PSMA3/UBB/CALR/UBA52/PSMC4,14,2,Reactome
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,8/373,31/10039,0.25806451612903225,6.9456023523307096,6.51264903151535,1.254280044152335e-5,9.650277074396537e-5,6.332026001628328e-5,CCT4/CCT5/TCP1/TUBA1B/TUBA1C/CCT2/PFDN4/CCT8,8,2,Reactome
R-HSA-5687128,MAPK6/MAPK4 signaling,12/373,73/10039,0.1643835616438356,4.424253553196959,5.767950436867292,1.3745123752503074e-5,1.0433379170524145e-4,6.845858174153773e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/MYC/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-68867,Assembly of the pre-replicative complex,12/373,73/10039,0.1643835616438356,4.424253553196959,5.767950436867292,1.3745123752503074e-5,1.0433379170524145e-4,6.845858174153773e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-611105,Respiratory electron transport,18/373,153/10039,0.11764705882352941,3.166377542974294,5.304252302594959,1.4236031993665003e-5,1.0692843378024067e-4,7.016105525158886e-5,SDHB/UQCRH/NDUFS2/SDHC/MDH1/COX5B/NDUFB3/NDUFB5/HIGD2A/NDUFB9/CYC1/NDUFA8/COX14/COX4I1/RAB5IF/NDUFB7/UQCRFS1/ETFB,18,2,Reactome
R-HSA-5610787,Hedgehog 'off' state,14/373,98/10039,0.14285714285714285,3.844887016468786,5.5592683769768625,1.4276033157220459e-5,1.0692843378024067e-4,7.016105525158886e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/TUBA1B/TUBA1C/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,14,2,Reactome
R-HSA-9907900,Proteasome assembly,10/373,51/10039,0.19607843137254902,5.277295904957158,6.0154723282572515,1.4539735927227407e-5,1.0818711403746183e-4,7.098693787185125e-5,PSMB2/PSMA5/PSMD4/PSMB4/PSMD2/PSMB1/PSMB5/PSMA3/PSMC4/PSMG1,10,2,Reactome
R-HSA-69306,DNA Replication,16/373,125/10039,0.128,3.445018766756032,5.403403033921634,1.4733840981828497e-5,1.0891486372841851e-4,7.146445058265627e-5,PSMB2/PSMA5/PSMB4/RPS27A/POLE4/PSMD2/RFC4/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/PCNA/UBA52/PSMC4/RBX1,16,2,Reactome
R-HSA-390450,Folding of actin by CCT/TriC,5/373,10/10039,0.5,13.45710455764075,7.7418171583996,1.4891750424689027e-5,1.0936733591119019e-4,7.176134005062039e-5,CCT4/CCT5/TCP1/CCT2/CCT8,5,2,Reactome
R-HSA-9770562,mRNA Polyadenylation,16/373,127/10039,0.12598425196850394,3.3907665027126304,5.326145081513714,1.8044475128471013e-5,1.315772883875844e-4,8.633439277141513e-5,YBX1/SF3B6/RPS27A/PRPF40A/POLR2H/NCBP2/SF3B5/PUF60/SF3B2/RBM17/PCBP2/HNRNPA1/SRSF9/UBB/UBA52/POLR2F,16,2,Reactome
R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,12/373,75/10039,0.16,4.30627345844504,5.645561713819536,1.8264928626746907e-5,1.315772883875844e-4,8.633439277141513e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-453276,Regulation of mitotic cell cycle,12/373,75/10039,0.16,4.30627345844504,5.645561713819536,1.8264928626746907e-5,1.315772883875844e-4,8.633439277141513e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,7/373,24/10039,0.2916666666666667,7.849977658623772,6.59969575739113,1.84926236719449e-5,1.3237441375297268e-4,8.685742630726951e-5,CCT4/CCT5/TCP1/TUBA1B/TUBA1C/CCT2/CCT8,7,2,Reactome
R-HSA-2871837,FCERI mediated NF-kB activation,11/373,64/10039,0.171875,4.625879691689008,5.716122677511504,2.0331818800823786e-5,1.4462444694170884e-4,9.489528139411301e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-446728,Cell junction organization,23/373,235/10039,0.09787234042553192,2.6341566368147853,4.979440853315261,2.0729457373837227e-5,1.465313518113119e-4,9.614649637207397e-5,PSMB2/PSMA5/PSMB4/NECTIN4/OST4/RPS27A/PSMD2/CSNK2B/HDAC2/PSMB1/MYC/TMEM258/CADM1/KRT5/PSMB5/PSMA3/CLDN7/UBB/KRT14/SEC11C/RPN2/UBA52/PSMC4,23,2,Reactome
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,18/373,158/10039,0.11392405063291139,3.0661757219940946,5.14221184236043,2.2173240303511e-5,1.5576357008242818e-4,1.0220421323292092e-4,PSMB2/PSMA5/PSMB4/OST4/RPS27A/PSMD2/CSNK2B/HDAC2/PSMB1/MYC/TMEM258/PSMB5/PSMA3/UBB/SEC11C/RPN2/UBA52/PSMC4,18,2,Reactome
