"Gene","Bin","Z_Score","Bin_Number","Pseudotime_Bin_Center","Cluster","Silhouette_Width"
"ECH1","Bin_13",0.383661111034033,13,16.2387570766912,2,0.650487552077802
"ECH1","Bin_14",0.382261162331405,14,17.5378576428265,2,0.650487552077802
"ECH1","Bin_15",0.75598691266183,15,18.8369582089617,2,0.650487552077802
"ECH1","Bin_16",0.790712658288234,16,20.136058775097,2,0.650487552077802
"ECH1","Bin_17",0.879726323764763,17,21.4351593412323,2,0.650487552077802
"ECH1","Bin_18",0.810800197287073,18,22.7342599073676,2,0.650487552077802
"ECH1","Bin_19",0.800531945260148,19,24.0333604735029,2,0.650487552077802
"ECH1","Bin_20",0.872927985128436,20,25.3324610396382,2,0.650487552077802
"THYN1","Bin_1",-0.53872890897208,1,0.649550283067647,2,0.64489455029887
"THYN1","Bin_2",-0.588221224026204,2,1.94865084920294,2,0.64489455029887
"THYN1","Bin_3",-0.829507681509602,3,3.24775141533823,2,0.64489455029887
"THYN1","Bin_4",-1.08689228333044,4,4.54685198147353,2,0.64489455029887
"THYN1","Bin_5",-1.32298707373635,5,5.84595254760882,2,0.64489455029887
"THYN1","Bin_6",-1.7957958843212,6,7.14505311374411,2,0.64489455029887
"THYN1","Bin_7",-1.18152332737186,7,8.4441536798794,2,0.64489455029887
"THYN1","Bin_8",-0.541407098212055,8,9.7432542460147,2,0.64489455029887
"THYN1","Bin_9",-0.0166984115008491,9,11.04235481215,2,0.64489455029887
"THYN1","Bin_10",0.474288181133738,10,12.3414553782853,2,0.64489455029887
"THYN1","Bin_11",0.24990885260832,11,13.6405559444206,2,0.64489455029887
"THYN1","Bin_12",0.221567633250379,12,14.9396565105559,2,0.64489455029887
"THYN1","Bin_13",0.278820762218184,13,16.2387570766912,2,0.64489455029887
"THYN1","Bin_14",0.345128545779695,14,17.5378576428265,2,0.64489455029887
"THYN1","Bin_15",0.53822709599481,15,18.8369582089617,2,0.64489455029887
"THYN1","Bin_16",0.164031910973284,16,20.136058775097,2,0.64489455029887
"THYN1","Bin_17",0.621433067290216,17,21.4351593412323,2,0.64489455029887
"THYN1","Bin_18",1.83843149430534,18,22.7342599073676,2,0.64489455029887
"THYN1","Bin_19",1.89286513984799,19,24.0333604735029,2,0.64489455029887
"THYN1","Bin_20",1.27705920957868,20,25.3324610396382,2,0.64489455029887
"SMCO4","Bin_1",-0.976419797492256,1,0.649550283067647,2,0.641399848769903
"SMCO4","Bin_2",-1.02641419178013,2,1.94865084920294,2,0.641399848769903
"SMCO4","Bin_3",-1.21917244586185,3,3.24775141533823,2,0.641399848769903
"SMCO4","Bin_4",-1.18113073386606,4,4.54685198147353,2,0.641399848769903
"SMCO4","Bin_5",-1.19092928192128,5,5.84595254760882,2,0.641399848769903
"SMCO4","Bin_6",-1.62220131796753,6,7.14505311374411,2,0.641399848769903
"SMCO4","Bin_7",-0.879594341547261,7,8.4441536798794,2,0.641399848769903
"SMCO4","Bin_8",-1.06834708037014,8,9.7432542460147,2,0.641399848769903
"SMCO4","Bin_9",0.646540905875738,9,11.04235481215,2,0.641399848769903
"SMCO4","Bin_10",1.02578769086913,10,12.3414553782853,2,0.641399848769903
"SMCO4","Bin_11",0.810531997751465,11,13.6405559444206,2,0.641399848769903
"SMCO4","Bin_12",0.896756134485814,12,14.9396565105559,2,0.641399848769903
"SMCO4","Bin_13",0.824294254593743,13,16.2387570766912,2,0.641399848769903
"SMCO4","Bin_14",0.733439317346657,14,17.5378576428265,2,0.641399848769903
"SMCO4","Bin_15",0.963260260304768,15,18.8369582089617,2,0.641399848769903
"SMCO4","Bin_16",1.46223834610428,16,20.136058775097,2,0.641399848769903
"SMCO4","Bin_17",0.502330325747347,17,21.4351593412323,2,0.641399848769903
"SMCO4","Bin_18",0.649512935810304,18,22.7342599073676,2,0.641399848769903
"SMCO4","Bin_19",0.477715853757657,19,24.0333604735029,2,0.641399848769903
"SMCO4","Bin_20",0.171801168159595,20,25.3324610396382,2,0.641399848769903
"TRMT10C","Bin_1",-0.778892066402056,1,0.649550283067647,2,0.619874334891221
"TRMT10C","Bin_2",-1.06779121278921,2,1.94865084920294,2,0.619874334891221
"TRMT10C","Bin_3",-1.05641891322291,3,3.24775141533823,2,0.619874334891221
"TRMT10C","Bin_4",-1.28200844688374,4,4.54685198147353,2,0.619874334891221
"TRMT10C","Bin_5",-1.29396212231685,5,5.84595254760882,2,0.619874334891221
"TRMT10C","Bin_6",-1.77344887334088,6,7.14505311374411,2,0.619874334891221
"TRMT10C","Bin_7",0.211066617333593,7,8.4441536798794,2,0.619874334891221
"TRMT10C","Bin_8",-1.4954918943609,8,9.7432542460147,2,0.619874334891221
"TRMT10C","Bin_9",0.703621697815232,9,11.04235481215,2,0.619874334891221
"TRMT10C","Bin_10",1.06520976856804,10,12.3414553782853,2,0.619874334891221
"TRMT10C","Bin_11",1.00072792992135,11,13.6405559444206,2,0.619874334891221
"TRMT10C","Bin_12",0.643287818299883,12,14.9396565105559,2,0.619874334891221
"TRMT10C","Bin_13",0.913913971715302,13,16.2387570766912,2,0.619874334891221
"TRMT10C","Bin_14",0.853811689130591,14,17.5378576428265,2,0.619874334891221
"TRMT10C","Bin_15",0.218480805496081,15,18.8369582089617,2,0.619874334891221
"TRMT10C","Bin_16",0.617907964469996,16,20.136058775097,2,0.619874334891221
"TRMT10C","Bin_17",-0.012722254554807,17,21.4351593412323,2,0.619874334891221
"TRMT10C","Bin_18",0.549282335548133,18,22.7342599073676,2,0.619874334891221
"TRMT10C","Bin_19",1.19836399648261,19,24.0333604735029,2,0.619874334891221
"TRMT10C","Bin_20",0.785061189090539,20,25.3324610396382,2,0.619874334891221
"MLF2","Bin_1",-0.384545318772298,1,0.649550283067647,2,0.652453392616157
"MLF2","Bin_2",-0.826480097248075,2,1.94865084920294,2,0.652453392616157
"MLF2","Bin_3",-1.13077136697026,3,3.24775141533823,2,0.652453392616157
"MLF2","Bin_4",-0.372455549538974,4,4.54685198147353,2,0.652453392616157
"MLF2","Bin_5",-0.985939314086602,5,5.84595254760882,2,0.652453392616157
"MLF2","Bin_6",-1.86109321441615,6,7.14505311374411,2,0.652453392616157
"MLF2","Bin_7",-1.66404828038157,7,8.4441536798794,2,0.652453392616157
"MLF2","Bin_8",-1.50703970080458,8,9.7432542460147,2,0.652453392616157
"MLF2","Bin_9",0.495848293212288,9,11.04235481215,2,0.652453392616157
"MLF2","Bin_10",0.953413687756893,10,12.3414553782853,2,0.652453392616157
"MLF2","Bin_11",1.00492604982582,11,13.6405559444206,2,0.652453392616157
"MLF2","Bin_12",0.502381011317727,12,14.9396565105559,2,0.652453392616157
"MLF2","Bin_13",0.472485211549542,13,16.2387570766912,2,0.652453392616157
"MLF2","Bin_14",0.244595569947601,14,17.5378576428265,2,0.652453392616157
"MLF2","Bin_15",0.54626989210708,15,18.8369582089617,2,0.652453392616157
"MLF2","Bin_16",0.566828440595322,16,20.136058775097,2,0.652453392616157
"MLF2","Bin_17",1.08698015237792,17,21.4351593412323,2,0.652453392616157
"MLF2","Bin_18",0.80848137086621,18,22.7342599073676,2,0.652453392616157
"MLF2","Bin_19",0.927445401290808,19,24.0333604735029,2,0.652453392616157
"MLF2","Bin_20",1.1227177613713,20,25.3324610396382,2,0.652453392616157
"CHST9","Bin_1",-1.3578675808539,1,0.649550283067647,2,0.506018070984936
"CHST9","Bin_2",-0.87023748318606,2,1.94865084920294,2,0.506018070984936
"CHST9","Bin_3",-1.28760278521067,3,3.24775141533823,2,0.506018070984936
"CHST9","Bin_4",-1.44964648275224,4,4.54685198147353,2,0.506018070984936
"CHST9","Bin_5",-1.49884107155597,5,5.84595254760882,2,0.506018070984936
"CHST9","Bin_6",-0.500487433213814,6,7.14505311374411,2,0.506018070984936
"CHST9","Bin_7",0.553466285631929,7,8.4441536798794,2,0.506018070984936
"CHST9","Bin_8",-1.06916052087534,8,9.7432542460147,2,0.506018070984936
"CHST9","Bin_9",-0.257889392964307,9,11.04235481215,2,0.506018070984936
"CHST9","Bin_10",0.13143628419417,10,12.3414553782853,2,0.506018070984936
"CHST9","Bin_11",0.584786514730043,11,13.6405559444206,2,0.506018070984936
"CHST9","Bin_12",0.476585111251965,12,14.9396565105559,2,0.506018070984936
"CHST9","Bin_13",0.678594858064131,13,16.2387570766912,2,0.506018070984936
"CHST9","Bin_14",1.84986864700519,14,17.5378576428265,2,0.506018070984936
"CHST9","Bin_15",1.21236301038795,15,18.8369582089617,2,0.506018070984936
"CHST9","Bin_16",0.954738994921559,16,20.136058775097,2,0.506018070984936
"CHST9","Bin_17",0.595795533782892,17,21.4351593412323,2,0.506018070984936
"CHST9","Bin_18",1.02655741278005,18,22.7342599073676,2,0.506018070984936
"CHST9","Bin_19",0.527060958136256,19,24.0333604735029,2,0.506018070984936
"CHST9","Bin_20",-0.299520860273836,20,25.3324610396382,2,0.506018070984936
"HLA-A","Bin_1",2.39311813029752,1,0.649550283067647,1,0.578284836426718
"HLA-A","Bin_2",1.64058161106175,2,1.94865084920294,1,0.578284836426718
"HLA-A","Bin_3",1.34771789985026,3,3.24775141533823,1,0.578284836426718
"HLA-A","Bin_4",1.72047015849952,4,4.54685198147353,1,0.578284836426718
"HLA-A","Bin_5",0.559111160669128,5,5.84595254760882,1,0.578284836426718
"HLA-A","Bin_6",-1.09599657035838,6,7.14505311374411,1,0.578284836426718
"HLA-A","Bin_7",-0.809977138778239,7,8.4441536798794,1,0.578284836426718
"HLA-A","Bin_8",-0.6701733110979,8,9.7432542460147,1,0.578284836426718
"HLA-A","Bin_9",-0.717679121106446,9,11.04235481215,1,0.578284836426718
"HLA-A","Bin_10",-0.522751533321746,10,12.3414553782853,1,0.578284836426718
"HLA-A","Bin_11",-0.351728888042141,11,13.6405559444206,1,0.578284836426718
"HLA-A","Bin_12",-0.617617591748677,12,14.9396565105559,1,0.578284836426718
"HLA-A","Bin_13",-0.795086540717191,13,16.2387570766912,1,0.578284836426718
"HLA-A","Bin_14",-0.788581170495729,14,17.5378576428265,1,0.578284836426718
"HLA-A","Bin_15",-0.570046445533569,15,18.8369582089617,1,0.578284836426718
"HLA-A","Bin_16",-0.489439623503953,16,20.136058775097,1,0.578284836426718
"HLA-A","Bin_17",0.0949862291012791,17,21.4351593412323,1,0.578284836426718
"HLA-A","Bin_18",-0.249036234121678,18,22.7342599073676,1,0.578284836426718
"HLA-A","Bin_19",-0.0411664744869397,19,24.0333604735029,1,0.578284836426718
"HLA-A","Bin_20",-0.03670454616687,20,25.3324610396382,1,0.578284836426718
"TM9SF2","Bin_1",-0.476532354696501,1,0.649550283067647,2,0.591423254378693
"TM9SF2","Bin_2",-1.35007318324402,2,1.94865084920294,2,0.591423254378693
"TM9SF2","Bin_3",-1.38984557342457,3,3.24775141533823,2,0.591423254378693
"TM9SF2","Bin_4",-0.842190555657231,4,4.54685198147353,2,0.591423254378693
"TM9SF2","Bin_5",-1.64968863865162,5,5.84595254760882,2,0.591423254378693
"TM9SF2","Bin_6",-2.11242963311709,6,7.14505311374411,2,0.591423254378693
"TM9SF2","Bin_7",0.945687327689174,7,8.4441536798794,2,0.591423254378693
"TM9SF2","Bin_8",-0.530219237933733,8,9.7432542460147,2,0.591423254378693
"TM9SF2","Bin_9",0.0980088022983415,9,11.04235481215,2,0.591423254378693
"TM9SF2","Bin_10",0.575154976258085,10,12.3414553782853,2,0.591423254378693
"TM9SF2","Bin_11",0.625633210614368,11,13.6405559444206,2,0.591423254378693
"TM9SF2","Bin_12",0.750136635608701,12,14.9396565105559,2,0.591423254378693
"TM9SF2","Bin_13",0.0739280820489866,13,16.2387570766912,2,0.591423254378693
"TM9SF2","Bin_14",0.12891541047558,14,17.5378576428265,2,0.591423254378693
"TM9SF2","Bin_15",0.617112295528574,15,18.8369582089617,2,0.591423254378693
"TM9SF2","Bin_16",0.895057005651694,16,20.136058775097,2,0.591423254378693
"TM9SF2","Bin_17",1.13613285865353,17,21.4351593412323,2,0.591423254378693
"TM9SF2","Bin_18",0.982781325040439,18,22.7342599073676,2,0.591423254378693
"TM9SF2","Bin_19",0.895099259410619,19,24.0333604735029,2,0.591423254378693
"TM9SF2","Bin_20",0.62733198744666,20,25.3324610396382,2,0.591423254378693
"CLU","Bin_1",1.56907666291362,1,0.649550283067647,1,0.619421865944888
"CLU","Bin_2",2.70494527271427,2,1.94865084920294,1,0.619421865944888
"CLU","Bin_3",2.10706555615137,3,3.24775141533823,1,0.619421865944888
"CLU","Bin_4",0.794701630549689,4,4.54685198147353,1,0.619421865944888
"CLU","Bin_5",0.316568830152512,5,5.84595254760882,1,0.619421865944888
"CLU","Bin_6",-0.665387077653642,6,7.14505311374411,1,0.619421865944888
"CLU","Bin_7",-0.665387077653642,7,8.4441536798794,1,0.619421865944888
"CLU","Bin_8",-0.395295572010636,8,9.7432542460147,1,0.619421865944888
"CLU","Bin_9",-0.532815791652241,9,11.04235481215,1,0.619421865944888
"CLU","Bin_10",-0.537141665702988,10,12.3414553782853,1,0.619421865944888
"CLU","Bin_11",-0.484101899492794,11,13.6405559444206,1,0.619421865944888
"CLU","Bin_12",-0.50979103276114,12,14.9396565105559,1,0.619421865944888
"CLU","Bin_13",-0.587705023316305,13,16.2387570766912,1,0.619421865944888
"CLU","Bin_14",-0.503372228745762,14,17.5378576428265,1,0.619421865944888
"CLU","Bin_15",-0.512894802273802,15,18.8369582089617,1,0.619421865944888
"CLU","Bin_16",-0.534467283912667,16,20.136058775097,1,0.619421865944888
"CLU","Bin_17",-0.491757179391888,17,21.4351593412323,1,0.619421865944888
"CLU","Bin_18",-0.5429056613995,18,22.7342599073676,1,0.619421865944888
"CLU","Bin_19",-0.506759634291725,19,24.0333604735029,1,0.619421865944888
"CLU","Bin_20",-0.0225760222227243,20,25.3324610396382,1,0.619421865944888
"FAM3B","Bin_1",-0.798272265165329,1,0.649550283067647,2,0.547310754491442
"FAM3B","Bin_2",-1.07259936362675,2,1.94865084920294,2,0.547310754491442
"FAM3B","Bin_3",-1.22839184318329,3,3.24775141533823,2,0.547310754491442
"FAM3B","Bin_4",-1.51105420300201,4,4.54685198147353,2,0.547310754491442
"FAM3B","Bin_5",-1.61531828706707,5,5.84595254760882,2,0.547310754491442
"FAM3B","Bin_6",-1.0310869370898,6,7.14505311374411,2,0.547310754491442
"FAM3B","Bin_7",-0.269738452989854,7,8.4441536798794,2,0.547310754491442
"FAM3B","Bin_8",-0.306888861337863,8,9.7432542460147,2,0.547310754491442
"FAM3B","Bin_9",0.0210809163767312,9,11.04235481215,2,0.547310754491442
"FAM3B","Bin_10",0.46337207493245,10,12.3414553782853,2,0.547310754491442
"FAM3B","Bin_11",0.791980946746062,11,13.6405559444206,2,0.547310754491442
"FAM3B","Bin_12",0.810607147173867,12,14.9396565105559,2,0.547310754491442
"FAM3B","Bin_13",0.089503770957039,13,16.2387570766912,2,0.547310754491442
"FAM3B","Bin_14",0.965968563776062,14,17.5378576428265,2,0.547310754491442
"FAM3B","Bin_15",1.34090613326021,15,18.8369582089617,2,0.547310754491442
"FAM3B","Bin_16",1.85011515777066,16,20.136058775097,2,0.547310754491442
"FAM3B","Bin_17",0.987004536658795,17,21.4351593412323,2,0.547310754491442
"FAM3B","Bin_18",0.76012481704718,18,22.7342599073676,2,0.547310754491442
"FAM3B","Bin_19",0.286611561259631,19,24.0333604735029,2,0.547310754491442
"FAM3B","Bin_20",-0.533925412496725,20,25.3324610396382,2,0.547310754491442
"APLP2","Bin_1",0.171502689996826,1,0.649550283067647,2,0.605798625946684
"APLP2","Bin_2",-0.852893672497461,2,1.94865084920294,2,0.605798625946684
"APLP2","Bin_3",-1.18263815360459,3,3.24775141533823,2,0.605798625946684
"APLP2","Bin_4",-1.20827977414007,4,4.54685198147353,2,0.605798625946684
"APLP2","Bin_5",-2.5742780506246,5,5.84595254760882,2,0.605798625946684
"APLP2","Bin_6",-1.05562304294856,6,7.14505311374411,2,0.605798625946684
"APLP2","Bin_7",0.0878685288026899,7,8.4441536798794,2,0.605798625946684
"APLP2","Bin_8",-0.968374287502376,8,9.7432542460147,2,0.605798625946684
"APLP2","Bin_9",0.117251064197571,9,11.04235481215,2,0.605798625946684
"APLP2","Bin_10",0.586385379836488,10,12.3414553782853,2,0.605798625946684
"APLP2","Bin_11",0.635767260218255,11,13.6405559444206,2,0.605798625946684
"APLP2","Bin_12",0.389697866988137,12,14.9396565105559,2,0.605798625946684
"APLP2","Bin_13",0.265269684728269,13,16.2387570766912,2,0.605798625946684
"APLP2","Bin_14",-0.0103103414359128,14,17.5378576428265,2,0.605798625946684
"APLP2","Bin_15",0.408031851191005,15,18.8369582089617,2,0.605798625946684
"APLP2","Bin_16",0.808284451145137,16,20.136058775097,2,0.605798625946684
"APLP2","Bin_17",1.1179909745654,17,21.4351593412323,2,0.605798625946684
"APLP2","Bin_18",0.95564937878902,18,22.7342599073676,2,0.605798625946684
"APLP2","Bin_19",0.973092753790304,19,24.0333604735029,2,0.605798625946684
"APLP2","Bin_20",1.33560543850446,20,25.3324610396382,2,0.605798625946684
"HNRNPH3","Bin_1",-0.667066163552264,1,0.649550283067647,2,0.642703414810479
"HNRNPH3","Bin_2",-0.910866173545127,2,1.94865084920294,2,0.642703414810479
"HNRNPH3","Bin_3",-0.500108189454871,3,3.24775141533823,2,0.642703414810479
"HNRNPH3","Bin_4",-1.32051807045732,4,4.54685198147353,2,0.642703414810479
"HNRNPH3","Bin_5",-1.56384268110885,5,5.84595254760882,2,0.642703414810479
"HNRNPH3","Bin_6",-2.15103295106499,6,7.14505311374411,2,0.642703414810479
"HNRNPH3","Bin_7",-1.07268248425037,7,8.4441536798794,2,0.642703414810479
"HNRNPH3","Bin_8",0.216119975816388,8,9.7432542460147,2,0.642703414810479
"HNRNPH3","Bin_9",0.794259255078276,9,11.04235481215,2,0.642703414810479
"HNRNPH3","Bin_10",1.02616709275233,10,12.3414553782853,2,0.642703414810479
"HNRNPH3","Bin_11",1.07510912212514,11,13.6405559444206,2,0.642703414810479
"HNRNPH3","Bin_12",0.367405661633171,12,14.9396565105559,2,0.642703414810479
"HNRNPH3","Bin_13",0.659508020928773,13,16.2387570766912,2,0.642703414810479
"HNRNPH3","Bin_14",0.0525490089545518,14,17.5378576428265,2,0.642703414810479
"HNRNPH3","Bin_15",0.182519120328426,15,18.8369582089617,2,0.642703414810479
"HNRNPH3","Bin_16",0.110517517213591,16,20.136058775097,2,0.642703414810479
"HNRNPH3","Bin_17",0.572219346532714,17,21.4351593412323,2,0.642703414810479
"HNRNPH3","Bin_18",0.54054838804612,18,22.7342599073676,2,0.642703414810479
"HNRNPH3","Bin_19",1.42113461508444,19,24.0333604735029,2,0.642703414810479
"HNRNPH3","Bin_20",1.16805958893988,20,25.3324610396382,2,0.642703414810479
"LAPTM4B","Bin_1",-0.705616303595245,1,0.649550283067647,2,0.568359668215785
"LAPTM4B","Bin_2",-0.771265072044236,2,1.94865084920294,2,0.568359668215785
"LAPTM4B","Bin_3",-0.761545958796752,3,3.24775141533823,2,0.568359668215785
"LAPTM4B","Bin_4",0.0878436340443142,4,4.54685198147353,2,0.568359668215785
"LAPTM4B","Bin_5",-0.965572792529104,5,5.84595254760882,2,0.568359668215785
"LAPTM4B","Bin_6",-1.72414505382945,6,7.14505311374411,2,0.568359668215785
"LAPTM4B","Bin_7",-1.43794425539203,7,8.4441536798794,2,0.568359668215785
"LAPTM4B","Bin_8",-0.732905279469618,8,9.7432542460147,2,0.568359668215785
"LAPTM4B","Bin_9",0.0258479728813485,9,11.04235481215,2,0.568359668215785
"LAPTM4B","Bin_10",0.608363986642799,10,12.3414553782853,2,0.568359668215785
"LAPTM4B","Bin_11",0.314581726584745,11,13.6405559444206,2,0.568359668215785
"LAPTM4B","Bin_12",0.209156736185148,12,14.9396565105559,2,0.568359668215785
"LAPTM4B","Bin_13",0.0511265299199642,13,16.2387570766912,2,0.568359668215785
"LAPTM4B","Bin_14",-0.159482080853422,14,17.5378576428265,2,0.568359668215785
"LAPTM4B","Bin_15",-0.0875593968419724,15,18.8369582089617,2,0.568359668215785
"LAPTM4B","Bin_16",0.08262237731843,16,20.136058775097,2,0.568359668215785
"LAPTM4B","Bin_17",0.677414888217781,17,21.4351593412323,2,0.568359668215785
"LAPTM4B","Bin_18",1.20480569581657,18,22.7342599073676,2,0.568359668215785
"LAPTM4B","Bin_19",2.0058567515517,19,24.0333604735029,2,0.568359668215785
"LAPTM4B","Bin_20",2.07841589418903,20,25.3324610396382,2,0.568359668215785
"TBCA","Bin_1",-0.145509250982923,1,0.649550283067647,2,0.65778357870512
"TBCA","Bin_2",-0.952083672294725,2,1.94865084920294,2,0.65778357870512
"TBCA","Bin_3",-0.913056707487237,3,3.24775141533823,2,0.65778357870512
"TBCA","Bin_4",-1.08159297406411,4,4.54685198147353,2,0.65778357870512
"TBCA","Bin_5",-1.18831071840634,5,5.84595254760882,2,0.65778357870512
"TBCA","Bin_6",-2.0941546788305,6,7.14505311374411,2,0.65778357870512
"TBCA","Bin_7",-1.7668188270878,7,8.4441536798794,2,0.65778357870512
"TBCA","Bin_8",-0.359274474391279,8,9.7432542460147,2,0.65778357870512
"TBCA","Bin_9",0.970660026132431,9,11.04235481215,2,0.65778357870512
"TBCA","Bin_10",1.07235567920844,10,12.3414553782853,2,0.65778357870512
"TBCA","Bin_11",0.917590984817837,11,13.6405559444206,2,0.65778357870512
"TBCA","Bin_12",0.758103098190797,12,14.9396565105559,2,0.65778357870512
"TBCA","Bin_13",0.62920114023719,13,16.2387570766912,2,0.65778357870512
"TBCA","Bin_14",0.425743332777685,14,17.5378576428265,2,0.65778357870512
"TBCA","Bin_15",0.292503461428017,15,18.8369582089617,2,0.65778357870512
"TBCA","Bin_16",0.336926238501793,16,20.136058775097,2,0.65778357870512
"TBCA","Bin_17",0.385702351573609,17,21.4351593412323,2,0.65778357870512
"TBCA","Bin_18",0.60636246639136,18,22.7342599073676,2,0.65778357870512
"TBCA","Bin_19",1.08581542391188,19,24.0333604735029,2,0.65778357870512
"TBCA","Bin_20",1.01983710037388,20,25.3324610396382,2,0.65778357870512
"LMCD1","Bin_1",-0.117798946617738,1,0.649550283067647,2,0.64215283934694
"LMCD1","Bin_2",-1.02476095333337,2,1.94865084920294,2,0.64215283934694
"LMCD1","Bin_3",-1.37183322580886,3,3.24775141533823,2,0.64215283934694
"LMCD1","Bin_4",-1.05016687596288,4,4.54685198147353,2,0.64215283934694
"LMCD1","Bin_5",-1.2425694797988,5,5.84595254760882,2,0.64215283934694
"LMCD1","Bin_6",-1.48939398746925,6,7.14505311374411,2,0.64215283934694
"LMCD1","Bin_7",-0.930714612912077,7,8.4441536798794,2,0.64215283934694
"LMCD1","Bin_8",-1.48939398746925,8,9.7432542460147,2,0.64215283934694
"LMCD1","Bin_9",-0.274870548067628,9,11.04235481215,2,0.64215283934694
"LMCD1","Bin_10",0.468135265347897,10,12.3414553782853,2,0.64215283934694
"LMCD1","Bin_11",0.698824269254055,11,13.6405559444206,2,0.64215283934694
"LMCD1","Bin_12",0.932875438110682,12,14.9396565105559,2,0.64215283934694
"LMCD1","Bin_13",0.330571737366916,13,16.2387570766912,2,0.64215283934694
"LMCD1","Bin_14",0.853098594232605,14,17.5378576428265,2,0.64215283934694
"LMCD1","Bin_15",1.1012055220999,15,18.8369582089617,2,0.64215283934694
"LMCD1","Bin_16",1.16243952000296,16,20.136058775097,2,0.64215283934694
"LMCD1","Bin_17",0.886928673309388,17,21.4351593412323,2,0.64215283934694
"LMCD1","Bin_18",0.918994960728915,18,22.7342599073676,2,0.64215283934694
"LMCD1","Bin_19",0.623376238886785,19,24.0333604735029,2,0.64215283934694
"LMCD1","Bin_20",1.01505239809974,20,25.3324610396382,2,0.64215283934694
"GTPBP4","Bin_1",-1.43498326741273,1,0.649550283067647,2,0.627512462109286
"GTPBP4","Bin_2",-1.20584864654985,2,1.94865084920294,2,0.627512462109286
"GTPBP4","Bin_3",-0.945386581457717,3,3.24775141533823,2,0.627512462109286
"GTPBP4","Bin_4",-1.11948472545056,4,4.54685198147353,2,0.627512462109286
"GTPBP4","Bin_5",-1.42908301714798,5,5.84595254760882,2,0.627512462109286
"GTPBP4","Bin_6",-0.59966797210328,6,7.14505311374411,2,0.627512462109286
"GTPBP4","Bin_7",-0.890899332173129,7,8.4441536798794,2,0.627512462109286
"GTPBP4","Bin_8",-0.831551300391633,8,9.7432542460147,2,0.627512462109286
"GTPBP4","Bin_9",1.14740004897991,9,11.04235481215,2,0.627512462109286
"GTPBP4","Bin_10",1.63197837961639,10,12.3414553782853,2,0.627512462109286
"GTPBP4","Bin_11",1.02220671834126,11,13.6405559444206,2,0.627512462109286
"GTPBP4","Bin_12",0.684325011620643,12,14.9396565105559,2,0.627512462109286
"GTPBP4","Bin_13",0.418125690619536,13,16.2387570766912,2,0.627512462109286
"GTPBP4","Bin_14",-0.0945977281241476,14,17.5378576428265,2,0.627512462109286
"GTPBP4","Bin_15",0.0366240239996394,15,18.8369582089617,2,0.627512462109286
"GTPBP4","Bin_16",0.330081565408416,16,20.136058775097,2,0.627512462109286
"GTPBP4","Bin_17",0.241735084704055,17,21.4351593412323,2,0.627512462109286
"GTPBP4","Bin_18",0.437973387916632,18,22.7342599073676,2,0.627512462109286
"GTPBP4","Bin_19",1.42807338296784,19,24.0333604735029,2,0.627512462109286
"GTPBP4","Bin_20",1.1729792766367,20,25.3324610396382,2,0.627512462109286
"ARPC3","Bin_1",0.276167074230805,1,0.649550283067647,2,0.654103805666861
"ARPC3","Bin_2",-0.920774556058689,2,1.94865084920294,2,0.654103805666861
"ARPC3","Bin_3",-0.702123475354815,3,3.24775141533823,2,0.654103805666861
"ARPC3","Bin_4",-1.08397357764475,4,4.54685198147353,2,0.654103805666861
"ARPC3","Bin_5",-1.59067526683227,5,5.84595254760882,2,0.654103805666861
"ARPC3","Bin_6",-2.18608373664427,6,7.14505311374411,2,0.654103805666861
"ARPC3","Bin_7",-1.3917509666518,7,8.4441536798794,2,0.654103805666861
"ARPC3","Bin_8",-0.903740955566553,8,9.7432542460147,2,0.654103805666861
"ARPC3","Bin_9",0.705033181404635,9,11.04235481215,2,0.654103805666861
"ARPC3","Bin_10",0.802412562479971,10,12.3414553782853,2,0.654103805666861
"ARPC3","Bin_11",0.772952636354539,11,13.6405559444206,2,0.654103805666861
"ARPC3","Bin_12",0.675437069382269,12,14.9396565105559,2,0.654103805666861
"ARPC3","Bin_13",0.475951404637109,13,16.2387570766912,2,0.654103805666861
"ARPC3","Bin_14",0.362885095761977,14,17.5378576428265,2,0.654103805666861
"ARPC3","Bin_15",0.597331918392919,15,18.8369582089617,2,0.654103805666861
"ARPC3","Bin_16",0.6963689193821,16,20.136058775097,2,0.654103805666861
"ARPC3","Bin_17",0.826101856833556,17,21.4351593412323,2,0.654103805666861
"ARPC3","Bin_18",0.714721504103632,18,22.7342599073676,2,0.654103805666861
"ARPC3","Bin_19",0.90786013008703,19,24.0333604735029,2,0.654103805666861
"ARPC3","Bin_20",0.965899181702614,20,25.3324610396382,2,0.654103805666861
"RPL39L","Bin_1",-1.12470304543264,1,0.649550283067647,2,0.628836879375329
"RPL39L","Bin_2",-1.43408937568917,2,1.94865084920294,2,0.628836879375329
"RPL39L","Bin_3",-1.46393755627652,3,3.24775141533823,2,0.628836879375329
"RPL39L","Bin_4",-0.839673416115684,4,4.54685198147353,2,0.628836879375329
"RPL39L","Bin_5",-1.01303020777096,5,5.84595254760882,2,0.628836879375329
"RPL39L","Bin_6",-1.74466900327943,6,7.14505311374411,2,0.628836879375329
"RPL39L","Bin_7",-0.810828921025198,7,8.4441536798794,2,0.628836879375329
"RPL39L","Bin_8",-0.0437427607431963,8,9.7432542460147,2,0.628836879375329
"RPL39L","Bin_9",0.285903291193696,9,11.04235481215,2,0.628836879375329
