"Gene","Pseudotime_Bin","Z_Score","Cluster"
"EI24","Bin_9",0.321232808008032,2
"EI24","Bin_10",0.765117517409509,2
"EI24","Bin_11",0.505382539660692,2
"EI24","Bin_12",0.339654018769184,2
"EI24","Bin_13",0.609754858801886,2
"EI24","Bin_14",0.30867699714394,2
"EI24","Bin_15",0.0983008268309506,2
"EI24","Bin_16",0.367036276125058,2
"EI24","Bin_17",0.76435082331171,2
"EI24","Bin_18",0.936199746675491,2
"EI24","Bin_19",1.672207128901,2
"EI24","Bin_20",1.67329952545437,2
"YBX1","Bin_1",-1.57521502405017,2
"YBX1","Bin_2",-1.79263350532096,2
"YBX1","Bin_3",-1.71580952302928,2
"YBX1","Bin_4",-0.782771280316106,2
"YBX1","Bin_5",-0.116533728987543,2
"YBX1","Bin_6",-1.02376510006466,2
"YBX1","Bin_7",-1.34224962856686,2
"YBX1","Bin_8",0.176227174131514,2
"YBX1","Bin_9",1.0835895812881,2
"YBX1","Bin_10",1.1923256387002,2
"YBX1","Bin_11",0.817641091133033,2
"YBX1","Bin_12",0.787758637078539,2
"YBX1","Bin_13",0.597902534213918,2
"YBX1","Bin_14",0.152219466850771,2
"YBX1","Bin_15",0.290609303007726,2
"YBX1","Bin_16",0.397408478325925,2
"YBX1","Bin_17",0.342693452636491,2
"YBX1","Bin_18",0.568273292800797,2
"YBX1","Bin_19",1.06969600343912,2
"YBX1","Bin_20",0.872633136729451,2
"YIPF3","Bin_1",-0.228185097676037,2
"YIPF3","Bin_2",-0.585394261546945,2
"YIPF3","Bin_3",-1.05683029548658,2
"YIPF3","Bin_4",-0.822002542394481,2
"YIPF3","Bin_5",-1.42079509931269,2
"YIPF3","Bin_6",-1.99222846253368,2
"YIPF3","Bin_7",-0.997153477429569,2
"YIPF3","Bin_8",-0.845906508591731,2
"YIPF3","Bin_9",-0.333825168755365,2
"YIPF3","Bin_10",0.233371122450508,2
"YIPF3","Bin_11",0.518899046738679,2
"YIPF3","Bin_12",0.578606194169072,2
"YIPF3","Bin_13",0.287984559125969,2
"YIPF3","Bin_14",0.0443076540545113,2
"YIPF3","Bin_15",0.580964762400648,2
"YIPF3","Bin_16",0.710853182063971,2
"YIPF3","Bin_17",1.79073204827572,2
"YIPF3","Bin_18",1.28005235023005,2
"YIPF3","Bin_19",1.01376877126622,2
"YIPF3","Bin_20",1.24278122295173,2
"SMIM7","Bin_1",-0.448781667977528,2
"SMIM7","Bin_2",-1.00555266209833,2
"SMIM7","Bin_3",-1.62955233506327,2
"SMIM7","Bin_4",-0.2923328452253,2
"SMIM7","Bin_5",-1.40020485358783,2
"SMIM7","Bin_6",-0.53352828720572,2
"SMIM7","Bin_7",-1.38631979956492,2
"SMIM7","Bin_8",-1.3930903198739,2
"SMIM7","Bin_9",-0.290663849053146,2
"SMIM7","Bin_10",-0.0387001047486808,2
"SMIM7","Bin_11",0.486808610640208,2
"SMIM7","Bin_12",-0.0836676108256653,2
"SMIM7","Bin_13",0.685727017735719,2
"SMIM7","Bin_14",0.935708597122923,2
"SMIM7","Bin_15",0.577685814558184,2
"SMIM7","Bin_16",0.868856429037553,2
"SMIM7","Bin_17",1.04181804603791,2
"SMIM7","Bin_18",1.29047831265022,2
"SMIM7","Bin_19",1.2644502854721,2
"SMIM7","Bin_20",1.35086122196947,2
"RBM17","Bin_1",-1.22595698779385,2
"RBM17","Bin_2",-1.303134584707,2
"RBM17","Bin_3",-1.23777269782852,2
"RBM17","Bin_4",-1.0288592788047,2
"RBM17","Bin_5",-1.49482240976506,2
"RBM17","Bin_6",-1.02452111177692,2
"RBM17","Bin_7",-0.672671661556685,2
"RBM17","Bin_8",-0.998947988520813,2
"RBM17","Bin_9",0.983371307372121,2
"RBM17","Bin_10",1.39786554730126,2
"RBM17","Bin_11",1.20553376098604,2
"RBM17","Bin_12",0.790722795271207,2
"RBM17","Bin_13",0.473428182058926,2
"RBM17","Bin_14",0.0419900569356905,2
"RBM17","Bin_15",0.321852514896206,2
"RBM17","Bin_16",0.554389280751073,2
"RBM17","Bin_17",0.526427652176544,2
"RBM17","Bin_18",0.586625956548405,2
"RBM17","Bin_19",1.08058158713501,2
"RBM17","Bin_20",1.02389807932107,2
"PCBP2","Bin_1",0.0912566082314477,2
"PCBP2","Bin_2",-0.536570743411875,2
"PCBP2","Bin_3",-0.711780442102752,2
"PCBP2","Bin_4",-1.65681638764093,2
"PCBP2","Bin_5",-2.1632773712531,2
"PCBP2","Bin_6",-0.678843780194085,2
"PCBP2","Bin_7",-1.09866646743187,2
"PCBP2","Bin_8",-1.60176998226455,2
"PCBP2","Bin_9",0.450464785716688,2
"PCBP2","Bin_10",0.617278148391557,2
"PCBP2","Bin_11",0.802597534299579,2
"PCBP2","Bin_12",0.50570679873442,2
"PCBP2","Bin_13",0.575761495812724,2
"PCBP2","Bin_14",0.625503759282615,2
"PCBP2","Bin_15",0.487056410174273,2
"PCBP2","Bin_16",0.529781350388325,2
"PCBP2","Bin_17",0.637957809751241,2
"PCBP2","Bin_18",0.731038558028702,2
"PCBP2","Bin_19",1.13012050293807,2
"PCBP2","Bin_20",1.2632014125495,2
"RTRAF","Bin_1",0.0732215598334958,2
"RTRAF","Bin_2",-0.747461131356676,2
"RTRAF","Bin_3",-0.838637722294624,2
"RTRAF","Bin_4",-0.607584135037191,2
"RTRAF","Bin_5",-1.07796459997252,2
"RTRAF","Bin_6",-2.17393376902533,2
"RTRAF","Bin_7",-1.69013986575659,2
"RTRAF","Bin_8",-1.44960427295554,2
"RTRAF","Bin_9",0.405107567414501,2
"RTRAF","Bin_10",0.728038486463752,2
"RTRAF","Bin_11",0.708312117283059,2
"RTRAF","Bin_12",0.584023431239067,2
"RTRAF","Bin_13",0.698272892112061,2
"RTRAF","Bin_14",0.57176727816683,2
"RTRAF","Bin_15",0.597066153937667,2
"RTRAF","Bin_16",0.457323342215425,2
"RTRAF","Bin_17",0.827371634837217,2
"RTRAF","Bin_18",1.01059894241299,2
"RTRAF","Bin_19",1.10925258810068,2
"RTRAF","Bin_20",0.814969502381719,2
"PSIP1","Bin_1",-1.25265418438391,2
"PSIP1","Bin_2",-1.28198138115318,2
"PSIP1","Bin_3",-1.35537214485148,2
"PSIP1","Bin_4",-0.786152253184235,2
"PSIP1","Bin_5",-1.12937805360538,2
"PSIP1","Bin_6",-1.75683082645942,2
"PSIP1","Bin_7",-0.777017453762502,2
"PSIP1","Bin_8",-0.550861346572717,2
"PSIP1","Bin_9",0.384470126038496,2
"PSIP1","Bin_10",1.05736422125477,2
"PSIP1","Bin_11",1.34199576611802,2
"PSIP1","Bin_12",0.393983005500844,2
"PSIP1","Bin_13",0.78433650404328,2
"PSIP1","Bin_14",0.538584295269089,2
"PSIP1","Bin_15",0.336976181723792,2
"PSIP1","Bin_16",0.756553388375902,2
"PSIP1","Bin_17",0.629259391462258,2
"PSIP1","Bin_18",0.330038680513825,2
"PSIP1","Bin_19",1.08168192127345,2
"PSIP1","Bin_20",1.25500416239909,2
"YEATS4","Bin_1",-0.42061362716548,2
"YEATS4","Bin_2",-1.1474284321777,2
"YEATS4","Bin_3",-1.13841955640635,2
"YEATS4","Bin_4",-1.25383128363751,2
"YEATS4","Bin_5",-1.29200867980196,2
"YEATS4","Bin_6",-1.66583965962353,2
"YEATS4","Bin_7",-1.32870553110524,2
"YEATS4","Bin_8",-0.581935037566694,2
"YEATS4","Bin_9",0.0264284640390186,2
"YEATS4","Bin_10",1.04339703386751,2
"YEATS4","Bin_11",0.940601325385547,2
"YEATS4","Bin_12",0.305951371842103,2
"YEATS4","Bin_13",0.624208475469018,2
"YEATS4","Bin_14",0.733752922832095,2
"YEATS4","Bin_15",0.454517210823155,2
"YEATS4","Bin_16",1.24437218679083,2
"YEATS4","Bin_17",0.697404909963049,2
"YEATS4","Bin_18",0.487996965179069,2
"YEATS4","Bin_19",0.997439377632839,2
"YEATS4","Bin_20",1.27271156366024,2
"NAP1L1","Bin_1",-0.498325065772348,2
"NAP1L1","Bin_2",-0.850734182955904,2
"NAP1L1","Bin_3",-0.672160952484641,2
"NAP1L1","Bin_4",-1.32248240115291,2
"NAP1L1","Bin_5",-1.73947608929789,2
"NAP1L1","Bin_6",-1.69082639128965,2
"NAP1L1","Bin_7",-1.12423120649969,2
"NAP1L1","Bin_8",-1.10242639769633,2
"NAP1L1","Bin_9",0.812564993092638,2
"NAP1L1","Bin_10",1.04824782722585,2
"NAP1L1","Bin_11",0.691842128800359,2
"NAP1L1","Bin_12",0.66247383985635,2
"NAP1L1","Bin_13",1.12573153122574,2
"NAP1L1","Bin_14",1.08774378179211,2
"NAP1L1","Bin_15",0.663790331589335,2
"NAP1L1","Bin_16",0.473162316448965,2
"NAP1L1","Bin_17",0.319323872545539,2
"NAP1L1","Bin_18",0.482213559861638,2
"NAP1L1","Bin_19",0.778565554333148,2
"NAP1L1","Bin_20",0.855002950377684,2
"NOP10","Bin_1",-0.187299404790299,2
"NOP10","Bin_2",-0.872505750697112,2
"NOP10","Bin_3",-1.26259940483511,2
"NOP10","Bin_4",-0.937277406660636,2
"NOP10","Bin_5",-1.41939472369666,2
"NOP10","Bin_6",-1.59957847913747,2
"NOP10","Bin_7",-1.80060073926355,2
"NOP10","Bin_8",-0.880125284607454,2
"NOP10","Bin_9",0.720581194753444,2
"NOP10","Bin_10",0.937810165707622,2
"NOP10","Bin_11",0.896981816925091,2
"NOP10","Bin_12",0.744172174991602,2
"NOP10","Bin_13",0.434898999799807,2
"NOP10","Bin_14",0.403942718903774,2
"NOP10","Bin_15",0.471688635812976,2
"NOP10","Bin_16",0.821255552790617,2
"NOP10","Bin_17",0.752568694771545,2
"NOP10","Bin_18",0.941764596008058,2
"NOP10","Bin_19",0.916557848752436,2
"NOP10","Bin_20",0.917158794471321,2
"HSF1","Bin_1",-0.939699324026558,2
"HSF1","Bin_2",-0.970222767461568,2
"HSF1","Bin_3",-0.670812214154029,2
"HSF1","Bin_4",-0.970514140644104,2
"HSF1","Bin_5",-1.4334217796673,2
"HSF1","Bin_6",-1.78994592864849,2
"HSF1","Bin_7",-1.0239699859918,2
"HSF1","Bin_8",-0.973088634060036,2
"HSF1","Bin_9",0.284768840375997,2
"HSF1","Bin_10",1.01890111954856,2
"HSF1","Bin_11",1.09780703868363,2
"HSF1","Bin_12",0.535190394319398,2
"HSF1","Bin_13",0.189107471112166,2
"HSF1","Bin_14",0.104371998105972,2
"HSF1","Bin_15",0.29839629455869,2
"HSF1","Bin_16",0.736986214922222,2
"HSF1","Bin_17",1.24627148214194,2
"HSF1","Bin_18",0.844673014484259,2
"HSF1","Bin_19",1.03914132307474,2
"HSF1","Bin_20",1.37605958332629,2
"SAP18","Bin_1",-0.0768478280095306,2
"SAP18","Bin_2",-0.582603329121807,2
"SAP18","Bin_3",-0.826779080496277,2
"SAP18","Bin_4",-1.49917824683219,2
"SAP18","Bin_5",-1.7644948462318,2
"SAP18","Bin_6",-1.36763731973143,2
"SAP18","Bin_7",-1.46598073982368,2
"SAP18","Bin_8",-1.25065427603327,2
"SAP18","Bin_9",0.555750428345881,2
"SAP18","Bin_10",0.990411874602609,2
"SAP18","Bin_11",0.952475926839718,2
"SAP18","Bin_12",0.712463943068123,2
"SAP18","Bin_13",0.623094471962548,2
"SAP18","Bin_14",0.39450730373645,2
"SAP18","Bin_15",0.581860030565286,2
"SAP18","Bin_16",0.46506783615614,2
"SAP18","Bin_17",0.775294094852466,2
"SAP18","Bin_18",0.771849061542848,2
"SAP18","Bin_19",0.964230640118696,2
"SAP18","Bin_20",1.04717005448922,2
"SERTAD4","Bin_1",-1.14309783103059,2
"SERTAD4","Bin_2",-1.02213544065074,2
"SERTAD4","Bin_3",-1.13353788686218,2
"SERTAD4","Bin_4",-0.663146976157612,2
"SERTAD4","Bin_5",-1.30022444037801,2
"SERTAD4","Bin_6",-0.799384530647314,2
"SERTAD4","Bin_7",-0.770393740247722,2
"SERTAD4","Bin_8",-0.957787701545328,2
"SERTAD4","Bin_9",-0.635562147467116,2
"SERTAD4","Bin_10",-0.324804965420921,2
"SERTAD4","Bin_11",0.700664729453254,2
"SERTAD4","Bin_12",-0.31574100105612,2
"SERTAD4","Bin_13",0.534135309111115,2
"SERTAD4","Bin_14",1.66241003010455,2
"SERTAD4","Bin_15",0.694318818955704,2
"SERTAD4","Bin_16",1.06297722641052,2
"SERTAD4","Bin_17",1.24703029627195,2
"SERTAD4","Bin_18",1.46671010070603,2
"SERTAD4","Bin_19",0.552754388015486,2
"SERTAD4","Bin_20",1.14481576243505,2
"PPP4C","Bin_1",-0.430201002560193,2
"PPP4C","Bin_2",-1.17240922794278,2
"PPP4C","Bin_3",-1.47829162676148,2
"PPP4C","Bin_4",-1.0740621108183,2
"PPP4C","Bin_5",-1.51808254292243,2
"PPP4C","Bin_6",-0.706460275544047,2
"PPP4C","Bin_7",-1.57408027590244,2
"PPP4C","Bin_8",-1.01405367344552,2
"PPP4C","Bin_9",0.954057576958945,2
"PPP4C","Bin_10",1.20596813724361,2
"PPP4C","Bin_11",1.12215105813985,2
"PPP4C","Bin_12",0.640488275894458,2
"PPP4C","Bin_13",0.673806699198798,2
"PPP4C","Bin_14",0.373924634074806,2
"PPP4C","Bin_15",0.46542826243317,2
"PPP4C","Bin_16",0.398368606520883,2
"PPP4C","Bin_17",0.423179477938952,2
"PPP4C","Bin_18",0.577226989893502,2
"PPP4C","Bin_19",1.04062995550187,2
"PPP4C","Bin_20",1.09241106209834,2
"ANKRD35","Bin_1",-0.474812595369859,2
"ANKRD35","Bin_2",-0.714336125401856,2
"ANKRD35","Bin_3",-1.06349746006519,2
"ANKRD35","Bin_4",-1.22570370239921,2
"ANKRD35","Bin_5",-1.2824081075954,2
"ANKRD35","Bin_6",-1.38027553900668,2
"ANKRD35","Bin_7",-0.117086677841687,2
"ANKRD35","Bin_8",-1.38027553900668,2
"ANKRD35","Bin_9",-0.0951665953625964,2
"ANKRD35","Bin_10",-0.0604857630529986,2
"ANKRD35","Bin_11",0.208500329041383,2
"ANKRD35","Bin_12",-0.0653199276659538,2
"ANKRD35","Bin_13",0.413304669358011,2
"ANKRD35","Bin_14",0.457985777208833,2
"ANKRD35","Bin_15",0.531070878692418,2
"ANKRD35","Bin_16",0.306673709861287,2
"ANKRD35","Bin_17",1.10850739616079,2
"ANKRD35","Bin_18",1.82747623599191,2
"ANKRD35","Bin_19",1.8629010490707,2
"ANKRD35","Bin_20",1.14294798738278,2
"NIPSNAP3A","Bin_1",-1.13522155695968,2
"NIPSNAP3A","Bin_2",-1.35963418342995,2
"NIPSNAP3A","Bin_3",-1.42711617904998,2
"NIPSNAP3A","Bin_4",-1.17490308260877,2
"NIPSNAP3A","Bin_5",-1.23395197421963,2
"NIPSNAP3A","Bin_6",0.0967555795740387,2
"NIPSNAP3A","Bin_7",-1.26770889849996,2
"NIPSNAP3A","Bin_8",-1.07168010777448,2
"NIPSNAP3A","Bin_9",0.545519652578864,2
"NIPSNAP3A","Bin_10",1.13207805850694,2
"NIPSNAP3A","Bin_11",1.06846988151699,2
"NIPSNAP3A","Bin_12",0.735911402702444,2
"NIPSNAP3A","Bin_13",0.659568547988811,2
"NIPSNAP3A","Bin_14",0.163847235627813,2
"NIPSNAP3A","Bin_15",0.12416265127982,2
"NIPSNAP3A","Bin_16",0.214626109054208,2
"NIPSNAP3A","Bin_17",0.583979898572966,2
"NIPSNAP3A","Bin_18",0.782510710997051,2
"NIPSNAP3A","Bin_19",1.02159474924107,2
"NIPSNAP3A","Bin_20",1.54119150490144,2
"PSMD2","Bin_1",-1.46279469765079,2
"PSMD2","Bin_2",-1.30116667354319,2
"PSMD2","Bin_3",-1.40083837543387,2
"PSMD2","Bin_4",-0.72669701363323,2
"PSMD2","Bin_5",-1.2684357429263,2
"PSMD2","Bin_6",-1.65192357303621,2
"PSMD2","Bin_7",-0.48492219519053,2
"PSMD2","Bin_8",-0.178067594983635,2
"PSMD2","Bin_9",1.04506537596802,2
"PSMD2","Bin_10",1.24361390532151,2
"PSMD2","Bin_11",0.948260590396939,2
"PSMD2","Bin_12",0.303489522280769,2
"PSMD2","Bin_13",0.576539272599082,2
"PSMD2","Bin_14",0.177689627528473,2
"PSMD2","Bin_15",0.129294721227812,2
"PSMD2","Bin_16",0.47682550129118,2
"PSMD2","Bin_17",0.444045991254414,2
"PSMD2","Bin_18",0.548485943666943,2
"PSMD2","Bin_19",1.24687202095549,2
"PSMD2","Bin_20",1.33466339390713,2
"LAMTOR5","Bin_1",-0.254151973198927,2
"LAMTOR5","Bin_2",-1.06814960407217,2
"LAMTOR5","Bin_3",-1.33317211949794,2
"LAMTOR5","Bin_4",-0.636194320699441,2
"LAMTOR5","Bin_5",-0.942157751796644,2
"LAMTOR5","Bin_6",-1.61202486692186,2
"LAMTOR5","Bin_7",-1.6714072482102,2
"LAMTOR5","Bin_8",-1.47480612472743,2
"LAMTOR5","Bin_9",0.787960458180499,2
"LAMTOR5","Bin_10",0.857850579205418,2
"LAMTOR5","Bin_11",0.743845730571119,2
"LAMTOR5","Bin_12",0.720706574549605,2
"LAMTOR5","Bin_13",0.56265701209186,2
"LAMTOR5","Bin_14",0.278341069161485,2
"LAMTOR5","Bin_15",0.613068742646478,2
"LAMTOR5","Bin_16",0.728886021973592,2
"LAMTOR5","Bin_17",0.857087118677363,2
"LAMTOR5","Bin_18",0.930697394699518,2
"LAMTOR5","Bin_19",0.950658792760422,2
"LAMTOR5","Bin_20",0.960304514607253,2
"SUMO3","Bin_1",-1.00468608635711,2
"SUMO3","Bin_2",-1.37250495662811,2
"SUMO3","Bin_3",-1.31422155633138,2
"SUMO3","Bin_4",-0.759438293815344,2
"SUMO3","Bin_5",-1.03727802724651,2
"SUMO3","Bin_6",-2.18051188052983,2
"SUMO3","Bin_7",-0.766402432031924,2
"SUMO3","Bin_8",0.218848812276523,2
"SUMO3","Bin_9",0.734187074117089,2
"SUMO3","Bin_10",1.25065683887469,2
"SUMO3","Bin_11",1.10856556363557,2
"SUMO3","Bin_12",0.666034449823723,2
"SUMO3","Bin_13",0.25963330018413,2
"SUMO3","Bin_14",-0.0328876689498948,2
"SUMO3","Bin_15",0.367953055197214,2
"SUMO3","Bin_16",0.428781919913284,2
"SUMO3","Bin_17",0.591528690276911,2
"SUMO3","Bin_18",0.670560199213503,2
"SUMO3","Bin_19",0.993210369931423,2
"SUMO3","Bin_20",1.17797062844604,2
"RBX1","Bin_1",-0.482347551242286,2
"RBX1","Bin_2",-1.21591439213296,2
"RBX1","Bin_3",-1.25500673376779,2
"RBX1","Bin_4",0.0252309780379692,2
"RBX1","Bin_5",-0.765620060523924,2
"RBX1","Bin_6",-1.05277278075332,2
"RBX1","Bin_7",-1.9129655483892,2
"RBX1","Bin_8",-1.12596321618027,2
"RBX1","Bin_9",0.472027655388874,2
"RBX1","Bin_10",0.492048825539887,2
"RBX1","Bin_11",0.469974425107327,2
"RBX1","Bin_12",0.207271777870046,2
"RBX1","Bin_13",0.172695670588744,2
"RBX1","Bin_14",0.01223134672617,2
"RBX1","Bin_15",0.0677531740072259,2
"RBX1","Bin_16",0.226188609153181,2
"RBX1","Bin_17",1.12914399444211,2
"RBX1","Bin_18",1.20355824765402,2
"RBX1","Bin_19",1.64607525430421,2
"RBX1","Bin_20",1.68639032416999,2
"LSM4","Bin_1",-0.915425260734771,2
"LSM4","Bin_2",-1.39943151410122,2
"LSM4","Bin_3",-1.52554892104687,2
"LSM4","Bin_4",-0.0198667875618802,2
"LSM4","Bin_5",-0.973843247552095,2
"LSM4","Bin_6",-1.56993329763978,2
"LSM4","Bin_7",-1.60768581038967,2
"LSM4","Bin_8",-0.723258088969549,2
"LSM4","Bin_9",0.291380874304407,2
"LSM4","Bin_10",0.818598409523909,2
"LSM4","Bin_11",1.09473468593425,2
"LSM4","Bin_12",0.318580829309717,2
"LSM4","Bin_13",0.734105977216868,2
"LSM4","Bin_14",0.612472778982789,2
"LSM4","Bin_15",0.458930442176809,2
"LSM4","Bin_16",0.791183622261585,2
"LSM4","Bin_17",0.680671480653291,2
"LSM4","Bin_18",0.703824851651574,2
"LSM4","Bin_19",0.888052676626745,2
"LSM4","Bin_20",1.34245629935389,2
"PSENEN","Bin_1",0.163945217083713,2
"PSENEN","Bin_2",-1.14551358262425,2
"PSENEN","Bin_3",-1.25185095271137,2
"PSENEN","Bin_4",-1.24204834387604,2
"PSENEN","Bin_5",-1.80351535839597,2
"PSENEN","Bin_6",-1.3618162428732,2
"PSENEN","Bin_7",-0.582284528342952,2
"PSENEN","Bin_8",-1.22783005650672,2
"PSENEN","Bin_9",0.0553723074459916,2
"PSENEN","Bin_10",1.15037099069335,2
"PSENEN","Bin_11",0.883658776029849,2
"PSENEN","Bin_12",0.774790105483029,2
"PSENEN","Bin_13",0.35099622770655,2
"PSENEN","Bin_14",0.147118899953215,2
"PSENEN","Bin_15",0.568209968046352,2
"PSENEN","Bin_16",0.41523892972678,2
"PSENEN","Bin_17",0.955915715231675,2
"PSENEN","Bin_18",0.92371544638265,2
"PSENEN","Bin_19",1.16782323625397,2
"PSENEN","Bin_20",1.05770324529338,2
"ARF4","Bin_1",-0.116237187003417,2
"ARF4","Bin_2",-0.571196485265233,2
"ARF4","Bin_3",-0.643437445063055,2
"ARF4","Bin_4",-0.972877100103841,2
"ARF4","Bin_5",-1.50288052571094,2
"ARF4","Bin_6",-1.94304370358827,2
"ARF4","Bin_7",-1.57157317439302,2
"ARF4","Bin_8",-0.500182151535558,2
"ARF4","Bin_9",0.113424019732449,2
"ARF4","Bin_10",0.479493655858933,2
"ARF4","Bin_11",0.520179160869668,2
"ARF4","Bin_12",0.268290944443258,2
"ARF4","Bin_13",0.0109338624715142,2
"ARF4","Bin_14",-0.13981696879181,2
"ARF4","Bin_15",0.583475396977224,2
"ARF4","Bin_16",0.986029263137574,2
"ARF4","Bin_17",1.78192849681689,2
"ARF4","Bin_18",1.10099933500255,2
"ARF4","Bin_19",1.039770096987,2
"ARF4","Bin_20",1.07672050915808,2
"CCNH","Bin_1",-0.589908163745905,2
"CCNH","Bin_2",-1.02900655062127,2
"CCNH","Bin_3",-1.11135811909441,2
"CCNH","Bin_4",-1.13386855125276,2
"CCNH","Bin_5",-1.49373271350296,2
"CCNH","Bin_6",-0.593222914379972,2
"CCNH","Bin_7",-1.70066815514957,2
"CCNH","Bin_8",-0.128976084126601,2
"CCNH","Bin_9",0.00145867087183516,2
"CCNH","Bin_10",1.02771566367448,2
"CCNH","Bin_11",0.679796517854703,2
"CCNH","Bin_12",0.171769489317834,2
"CCNH","Bin_13",0.152038660572715,2
"CCNH","Bin_14",0.0635885051503715,2
"CCNH","Bin_15",0.0843775607532817,2
"CCNH","Bin_16",0.28661568161494,2
"CCNH","Bin_17",0.722533237339975,2
"CCNH","Bin_18",1.06034014537427,2
"CCNH","Bin_19",1.6284170625269,2
"CCNH","Bin_20",1.90209005682215,2
"PRPF40A","Bin_1",-0.891111003672773,2
"PRPF40A","Bin_2",-1.20976103686315,2
"PRPF40A","Bin_3",-1.72821499375153,2
"PRPF40A","Bin_4",-1.31576188529321,2
"PRPF40A","Bin_5",-1.92198697481313,2
"PRPF40A","Bin_6",-0.246517736689577,2
"PRPF40A","Bin_7",-0.927425935306153,2
"PRPF40A","Bin_8",0.049068390684764,2
"PRPF40A","Bin_9",0.292353845165278,2
"PRPF40A","Bin_10",0.715809028160397,2
"PRPF40A","Bin_11",0.966422234741155,2
"PRPF40A","Bin_12",0.301661720981917,2
"PRPF40A","Bin_13",0.773849103347527,2
"PRPF40A","Bin_14",0.53308926851617,2
"PRPF40A","Bin_15",0.23020690589184,2
"PRPF40A","Bin_16",0.336966452336207,2
"PRPF40A","Bin_17",0.345207303811436,2
"PRPF40A","Bin_18",1.05081748470676,2
"PRPF40A","Bin_19",1.40157242323709,2
"PRPF40A","Bin_20",1.24375540480898,2
"GRN","Bin_1",-0.286850557160371,2
"GRN","Bin_2",-0.232831409123462,2
"GRN","Bin_3",-0.977452846366357,2
"GRN","Bin_4",-1.34717197629555,2
"GRN","Bin_5",-2.00812182145641,2
"GRN","Bin_6",-1.62148243500105,2
"GRN","Bin_7",-0.433451756987168,2
"GRN","Bin_8",-1.21527015194243,2
"GRN","Bin_9",-0.0412303777864026,2
"GRN","Bin_10",0.427748153355517,2
"GRN","Bin_11",0.645447582233702,2
"GRN","Bin_12",0.798250098398402,2
"GRN","Bin_13",-0.0105188033921304,2
"GRN","Bin_14",0.172154673459373,2
"GRN","Bin_15",0.769943901566808,2
"GRN","Bin_16",0.873533160104922,2
"GRN","Bin_17",1.29289219762213,2
"GRN","Bin_18",1.2551123538906,2
"GRN","Bin_19",0.882231587819445,2
"GRN","Bin_20",1.05706842706043,2
"SDHB","Bin_1",-0.488832849908861,2
"SDHB","Bin_2",-0.977006999482879,2
"SDHB","Bin_3",-1.21839008824563,2
"SDHB","Bin_4",-0.974665522735735,2
"SDHB","Bin_5",-1.24746305304478,2
"SDHB","Bin_6",-1.75775482925835,2
"SDHB","Bin_7",-1.36590603521531,2
"SDHB","Bin_8",-0.676311963905927,2
"SDHB","Bin_9",0.390850727224843,2
"SDHB","Bin_10",1.20656385546351,2
"SDHB","Bin_11",0.78990132651089,2
"SDHB","Bin_12",0.4451468515485,2
"SDHB","Bin_13",0.752854056056328,2
"SDHB","Bin_14",0.225840804012788,2
"SDHB","Bin_15",0.359642675943805,2
"SDHB","Bin_16",0.553508137412902,2
"SDHB","Bin_17",0.339399140287393,2
"SDHB","Bin_18",0.712826555535891,2
"SDHB","Bin_19",1.42158572559275,2
"SDHB","Bin_20",1.50821148620789,2
"CXADR","Bin_1",-0.438557250135183,2
"CXADR","Bin_2",-0.0974052472893184,2
"CXADR","Bin_3",-1.40333615478157,2
"CXADR","Bin_4",-1.730290559826,2
"CXADR","Bin_5",-2.24790931804808,2
"CXADR","Bin_6",-0.519247881673462,2
"CXADR","Bin_7",-0.450182879706369,2
"CXADR","Bin_8",-1.2229828128716,2
"CXADR","Bin_9",0.457548440728226,2
"CXADR","Bin_10",0.521073276991912,2
"CXADR","Bin_11",0.822225326232615,2
"CXADR","Bin_12",1.07214950466693,2
"CXADR","Bin_13",0.0384132908845694,2
"CXADR","Bin_14",0.259766998451696,2
"CXADR","Bin_15",0.836737676971647,2
"CXADR","Bin_16",1.29184992715336,2
"CXADR","Bin_17",0.904800042000549,2
"CXADR","Bin_18",0.772380843535567,2
"CXADR","Bin_19",0.645305805901748,2
"CXADR","Bin_20",0.487660970812752,2
"MT-ND1","Bin_1",0.912276111996913,1
"MT-ND1","Bin_2",0.935413322672112,1
"MT-ND1","Bin_3",0.819043935240791,1
"MT-ND1","Bin_4",0.380272926056759,1
"MT-ND1","Bin_5",-1.61240802344249,1
"MT-ND1","Bin_6",1.02409484965111,1
"MT-ND1","Bin_7",1.09328975702463,1
"MT-ND1","Bin_8",-3.12784360917779,1
"MT-ND1","Bin_9",-0.219186806556381,1
"MT-ND1","Bin_10",0.422855004621898,1
"MT-ND1","Bin_11",0.231359634741571,1
"MT-ND1","Bin_12",0.116379140640335,1
"MT-ND1","Bin_13",0.332786226291909,1
"MT-ND1","Bin_14",0.126250227887744,1
"MT-ND1","Bin_15",-0.470666575016372,1
"MT-ND1","Bin_16",-0.472200450705133,1
"MT-ND1","Bin_17",-0.893025306838187,1
"MT-ND1","Bin_18",-0.163809739922044,1
"MT-ND1","Bin_19",0.303550771408463,1
"MT-ND1","Bin_20",0.261568603424148,1
"C1orf122","Bin_1",-0.69042645592966,2
"C1orf122","Bin_2",-0.982161814236344,2
"C1orf122","Bin_3",-1.06645312008594,2
"C1orf122","Bin_4",-0.603491994376824,2
"C1orf122","Bin_5",-0.508014828291652,2
"C1orf122","Bin_6",-1.95053453057359,2
