"Gene","Bin_1","Bin_2","Bin_3","Bin_4","Bin_5","Bin_6","Bin_7","Bin_8","Bin_9","Bin_10","Bin_11","Bin_12","Bin_13","Bin_14","Bin_15","Bin_16","Bin_17","Bin_18","Bin_19","Bin_20"
"GRN",-0.286850557160371,-0.232831409123462,-0.977452846366357,-1.34717197629555,-2.00812182145641,-1.62148243500105,-0.433451756987168,-1.21527015194243,-0.0412303777864026,0.427748153355517,0.645447582233702,0.798250098398402,-0.0105188033921304,0.172154673459373,0.769943901566808,0.873533160104922,1.29289219762213,1.2551123538906,0.882231587819445,1.05706842706043
"SDHB",-0.488832849908861,-0.977006999482879,-1.21839008824563,-0.974665522735735,-1.24746305304478,-1.75775482925835,-1.36590603521531,-0.676311963905927,0.390850727224843,1.20656385546351,0.78990132651089,0.4451468515485,0.752854056056328,0.225840804012788,0.359642675943805,0.553508137412902,0.339399140287393,0.712826555535891,1.42158572559275,1.50821148620789
"CXADR",-0.438557250135183,-0.0974052472893184,-1.40333615478157,-1.730290559826,-2.24790931804808,-0.519247881673462,-0.450182879706369,-1.2229828128716,0.457548440728226,0.521073276991912,0.822225326232615,1.07214950466693,0.0384132908845694,0.259766998451696,0.836737676971647,1.29184992715336,0.904800042000549,0.772380843535567,0.645305805901748,0.487660970812752
"MT-ND1",0.912276111996913,0.935413322672112,0.819043935240791,0.380272926056759,-1.61240802344249,1.02409484965111,1.09328975702463,-3.12784360917779,-0.219186806556381,0.422855004621898,0.231359634741571,0.116379140640335,0.332786226291909,0.126250227887744,-0.470666575016372,-0.472200450705133,-0.893025306838187,-0.163809739922044,0.303550771408463,0.261568603424148
"C1orf122",-0.69042645592966,-0.982161814236344,-1.06645312008594,-0.603491994376824,-0.508014828291652,-1.95053453057359,-1.05914475934448,-1.20547169183359,0.223966844676687,0.926199002688195,0.451515856119507,0.664610570970845,-0.000811693652093945,-0.34931334359101,0.191457776110504,0.686102909700549,1.41697090355728,1.28376450826802,0.91477231344134,1.65646354638225
"NDUFB7",-0.647071609070912,-1.1964632324677,-1.21303821427986,-0.377422959793663,-1.4817163628961,-1.43213410739427,-1.73709695228335,-0.98785819813418,0.75470690714255,0.794606713590407,0.790476584914291,0.523593953456079,0.859738404568374,0.55980440392468,0.585110888388682,0.503733286733935,0.68808911068637,0.832086303969039,1.13217193402462,1.048683144921
"ECH1",0.0168142373961892,-0.558583728019723,-0.875644140079044,-1.18009685892212,-1.60908612447337,-2.15154829583636,-1.01056209084395,-1.20579432522384,0.1851384453274,0.971217662554365,0.779722553601039,0.961814368763506,0.383661111034033,0.382261162331405,0.75598691266183,0.790712658288234,0.879726323764763,0.810800197287073,0.800531945260148,0.872927985128436
"THYN1",-0.53872890897208,-0.588221224026204,-0.829507681509602,-1.08689228333044,-1.32298707373635,-1.7957958843212,-1.18152332737186,-0.541407098212055,-0.0166984115008491,0.474288181133738,0.24990885260832,0.221567633250379,0.278820762218184,0.345128545779695,0.53822709599481,0.164031910973284,0.621433067290216,1.83843149430534,1.89286513984799,1.27705920957868
"SMCO4",-0.976419797492256,-1.02641419178013,-1.21917244586185,-1.18113073386606,-1.19092928192128,-1.62220131796753,-0.879594341547261,-1.06834708037014,0.646540905875738,1.02578769086913,0.810531997751465,0.896756134485814,0.824294254593743,0.733439317346657,0.963260260304768,1.46223834610428,0.502330325747347,0.649512935810304,0.477715853757657,0.171801168159595
"TRMT10C",-0.778892066402056,-1.06779121278921,-1.05641891322291,-1.28200844688374,-1.29396212231685,-1.77344887334088,0.211066617333593,-1.4954918943609,0.703621697815232,1.06520976856804,1.00072792992135,0.643287818299883,0.913913971715302,0.853811689130591,0.218480805496081,0.617907964469996,-0.012722254554807,0.549282335548133,1.19836399648261,0.785061189090539
"MLF2",-0.384545318772298,-0.826480097248075,-1.13077136697026,-0.372455549538974,-0.985939314086602,-1.86109321441615,-1.66404828038157,-1.50703970080458,0.495848293212288,0.953413687756893,1.00492604982582,0.502381011317727,0.472485211549542,0.244595569947601,0.54626989210708,0.566828440595322,1.08698015237792,0.80848137086621,0.927445401290808,1.1227177613713
"CHST9",-1.3578675808539,-0.87023748318606,-1.28760278521067,-1.44964648275224,-1.49884107155597,-0.500487433213814,0.553466285631929,-1.06916052087534,-0.257889392964307,0.13143628419417,0.584786514730043,0.476585111251965,0.678594858064131,1.84986864700519,1.21236301038795,0.954738994921559,0.595795533782892,1.02655741278005,0.527060958136256,-0.299520860273836
"HLA-A",2.39311813029752,1.64058161106175,1.34771789985026,1.72047015849952,0.559111160669128,-1.09599657035838,-0.809977138778239,-0.6701733110979,-0.717679121106446,-0.522751533321746,-0.351728888042141,-0.617617591748677,-0.795086540717191,-0.788581170495729,-0.570046445533569,-0.489439623503953,0.0949862291012791,-0.249036234121678,-0.0411664744869397,-0.03670454616687
"TM9SF2",-0.476532354696501,-1.35007318324402,-1.38984557342457,-0.842190555657231,-1.64968863865162,-2.11242963311709,0.945687327689174,-0.530219237933733,0.0980088022983415,0.575154976258085,0.625633210614368,0.750136635608701,0.0739280820489866,0.12891541047558,0.617112295528574,0.895057005651694,1.13613285865353,0.982781325040439,0.895099259410619,0.62733198744666
"CLU",1.56907666291362,2.70494527271427,2.10706555615137,0.794701630549689,0.316568830152512,-0.665387077653642,-0.665387077653642,-0.395295572010636,-0.532815791652241,-0.537141665702988,-0.484101899492794,-0.50979103276114,-0.587705023316305,-0.503372228745762,-0.512894802273802,-0.534467283912667,-0.491757179391888,-0.5429056613995,-0.506759634291725,-0.0225760222227243
"FAM3B",-0.798272265165329,-1.07259936362675,-1.22839184318329,-1.51105420300201,-1.61531828706707,-1.0310869370898,-0.269738452989854,-0.306888861337863,0.0210809163767312,0.46337207493245,0.791980946746062,0.810607147173867,0.089503770957039,0.965968563776062,1.34090613326021,1.85011515777066,0.987004536658795,0.76012481704718,0.286611561259631,-0.533925412496725
"APLP2",0.171502689996826,-0.852893672497461,-1.18263815360459,-1.20827977414007,-2.5742780506246,-1.05562304294856,0.0878685288026899,-0.968374287502376,0.117251064197571,0.586385379836488,0.635767260218255,0.389697866988137,0.265269684728269,-0.0103103414359128,0.408031851191005,0.808284451145137,1.1179909745654,0.95564937878902,0.973092753790304,1.33560543850446
"HNRNPH3",-0.667066163552264,-0.910866173545127,-0.500108189454871,-1.32051807045732,-1.56384268110885,-2.15103295106499,-1.07268248425037,0.216119975816388,0.794259255078276,1.02616709275233,1.07510912212514,0.367405661633171,0.659508020928773,0.0525490089545518,0.182519120328426,0.110517517213591,0.572219346532714,0.54054838804612,1.42113461508444,1.16805958893988
"LAPTM4B",-0.705616303595245,-0.771265072044236,-0.761545958796752,0.0878436340443142,-0.965572792529104,-1.72414505382945,-1.43794425539203,-0.732905279469618,0.0258479728813485,0.608363986642799,0.314581726584745,0.209156736185148,0.0511265299199642,-0.159482080853422,-0.0875593968419724,0.08262237731843,0.677414888217781,1.20480569581657,2.0058567515517,2.07841589418903
"TBCA",-0.145509250982923,-0.952083672294725,-0.913056707487237,-1.08159297406411,-1.18831071840634,-2.0941546788305,-1.7668188270878,-0.359274474391279,0.970660026132431,1.07235567920844,0.917590984817837,0.758103098190797,0.62920114023719,0.425743332777685,0.292503461428017,0.336926238501793,0.385702351573609,0.60636246639136,1.08581542391188,1.01983710037388
"LMCD1",-0.117798946617738,-1.02476095333337,-1.37183322580886,-1.05016687596288,-1.2425694797988,-1.48939398746925,-0.930714612912077,-1.48939398746925,-0.274870548067628,0.468135265347897,0.698824269254055,0.932875438110682,0.330571737366916,0.853098594232605,1.1012055220999,1.16243952000296,0.886928673309388,0.918994960728915,0.623376238886785,1.01505239809974
"GTPBP4",-1.43498326741273,-1.20584864654985,-0.945386581457717,-1.11948472545056,-1.42908301714798,-0.59966797210328,-0.890899332173129,-0.831551300391633,1.14740004897991,1.63197837961639,1.02220671834126,0.684325011620643,0.418125690619536,-0.0945977281241476,0.0366240239996394,0.330081565408416,0.241735084704055,0.437973387916632,1.42807338296784,1.1729792766367
"ARPC3",0.276167074230805,-0.920774556058689,-0.702123475354815,-1.08397357764475,-1.59067526683227,-2.18608373664427,-1.3917509666518,-0.903740955566553,0.705033181404635,0.802412562479971,0.772952636354539,0.675437069382269,0.475951404637109,0.362885095761977,0.597331918392919,0.6963689193821,0.826101856833556,0.714721504103632,0.90786013008703,0.965899181702614
"RPL39L",-1.12470304543264,-1.43408937568917,-1.46393755627652,-0.839673416115684,-1.01303020777096,-1.74466900327943,-0.810828921025198,-0.0437427607431963,0.285903291193696,1.11310609733325,1.59087543274153,0.696397653525066,0.656084866592973,0.457185035690397,0.559573491598383,1.29549129403446,0.590837665007419,0.208233806883127,0.179081610976957,0.841904040755543
"LURAP1L",0.10489043083669,-1.34105596618889,-1.57588248386001,-1.50005497911649,-1.53753637509355,-0.826274949464107,-1.78143809361876,0.551785884444867,0.240525961373841,0.447899015686778,0.660764112114825,0.592085305482737,0.255221006495211,0.902141467368733,0.763917546062399,0.678599580932703,0.604569432918654,1.00805816860208,1.02999150149594,0.721793433526345
"DNAJC9",-1.28802616291281,-1.42254092060115,-1.43141882603145,-1.14194786514832,-1.38117577790211,-0.0755604663118379,-0.869748796592946,-0.858221050063923,0.29130956932846,1.10044340347552,1.23137180686994,0.453345816008285,0.680052852923588,0.433066114525861,-0.0444757966415766,0.559220469005834,0.650413267096465,0.582142116553548,0.714135735767936,1.81761451065069
"MBOAT7",-0.67286788847282,-1.28397046555804,-1.26758611051819,-1.2967942850824,-1.61551942357071,-1.80165294750569,0.432597775796508,-0.813903702038031,0.114638790338267,0.949538153879301,1.03809800357216,0.712072068869215,0.337227056788461,0.385132718833869,0.770948622408377,1.17812013778018,0.795745005763204,0.475198251141601,0.580900869394488,0.982077368180255
"SRP72",-0.529182629781795,-1.21455358632593,-1.09965003739517,-0.759786052259718,-1.59886673847426,-1.68016186887286,-0.946181916845333,-1.17949479477896,0.477002849527041,0.728062982951387,0.801918338721344,0.140721807238726,0.797092891225381,0.574700664823351,0.601869690662022,0.766495455137053,0.859303114025665,0.767953460687882,1.35024926932336,1.14250710041081
"AC011503.1",-0.507299701885452,-0.507299701885452,-0.507299701885452,-0.507299701885452,-0.507299701885452,-0.507299701885452,0.162824455594095,-0.507299701885452,-0.507299701885452,-0.491087461099924,-0.500736065794527,-0.507299701885452,-0.507299701885452,-0.507299701885452,-0.400016964280035,-0.507299701885452,0.920085784492284,1.43644492266307,2.58539247089444,2.37468928015603
"FYTTD1",-0.550157346686201,-0.821695664215546,-0.572945261559431,-0.867478779012272,-1.40702163959422,-1.77530086047262,-0.469275176754055,-1.05010805759064,0.543968198725836,0.24812496297517,0.428217724511479,-0.0851957618931377,-0.256209337228422,-0.140568279725317,0.36849819488665,0.293744754515359,1.81794775544743,1.70776981616611,1.46986023317731,1.1178245243265
"PUF60",-0.675865702302629,-0.910509982712188,-0.646252390448897,-0.599598118339304,-0.99335071271751,-2.06605602706996,-1.34895849405586,-1.27720385242399,0.333994346109777,0.833066270879644,0.959672849819025,0.454054770121569,0.525886875796194,0.459736685483499,0.380412353126578,0.259537652362809,0.426166965983231,0.800174833243976,1.63548216933375,1.44960950781029
"FKBP10",-0.862853231422661,-1.13889550687327,-1.03038099717531,-1.01309986398713,-1.36470365417448,-1.43101086158535,-0.73160582490322,-0.946830581374437,0.290164749580848,0.463007096106587,0.358741534905973,0.453893405149212,-0.123708062469834,-0.0554928197409343,0.755046104291869,1.19642803411268,1.64397786854127,1.19360447941725,1.19770205499699,1.14601607660394
"RPL10",-0.391991199655246,0.0598521945030705,0.00129744377025041,-0.332196994452627,0.166437004908182,-3.1994475506723,-2.19053234521268,-0.190205173396132,0.441913861332623,0.233549891804671,0.239409816448722,0.582067424729544,0.643906592498657,0.915194707069661,0.834506637756909,0.459809131272736,0.512785769513434,0.594649679325388,0.40828602784518,0.210707080609962
"LAMTOR2",-0.30900256273492,-1.35929790800907,-1.76749398374887,-0.578912225354636,-1.52976822005826,-1.37666345983244,-1.65831765420679,0.023701513774531,0.520831345329337,0.834898679790478,0.780072543078875,0.855023614809262,0.443512329365807,0.297751050066605,0.60820866261323,0.663351705881042,0.694488845079264,0.925927615487732,1.00522683374003,0.926461274928772
"ARL6IP5",0.604303853465332,-0.578873766586916,-0.659475027639322,-1.41688644138139,-1.84370945526883,-1.90794169967055,-0.615714705003483,-1.44893613873192,0.149792531004093,0.724877222052131,0.738350077832683,0.638656966764623,0.110457939330106,0.42938144473846,0.617494351035526,0.678326282580132,1.09071834947725,0.973469850404698,1.16701408012241,0.548694285474959
"RPS9",0.0596343107043323,0.147378969230672,-0.00640389241757816,-1.3569471821191,-0.0351708014893109,-2.874813000403,-1.78651146422141,-1.0417679130277,0.531095053515228,0.423054017877023,0.445760602204464,0.732456156063043,0.900258936053827,1.02705140558748,0.828719273591351,0.39162319278815,0.319642721517388,0.544838549387767,0.440866723949283,0.3092343412081
"AC020916.1",-0.30501286409526,0.483892885718793,-0.605035605082552,-1.07632550342208,-1.98402851757715,-0.76679884128195,-0.0978649882031515,-2.06359191880408,-0.804485711055902,-0.446496408392252,0.32326332953794,0.126881626121642,0.429559526862601,1.38110827521969,0.950024897166711,0.717641236814828,0.444185271829718,1.20811072934259,1.19877419348319,0.886198385816689
"COMMD3",-0.333168166914946,-1.07804664886843,-0.896907511267369,-1.5278998013874,-1.47446183676127,-1.28733057915596,-1.2820197132109,-1.24692518850752,0.208633565144823,0.836172360686661,0.977408310910595,0.742973883269721,0.743060683292639,0.863910799572735,0.822688897015804,0.525348188778427,0.517107198218823,0.972833188001645,1.01477231627248,0.901850054909448
"SERTAD4-AS1",-1.09749865570413,-0.964118899606705,-0.373369348912468,-0.304357890715318,-1.16592637511586,-1.35825890693191,-1.03796364748294,-0.894286088454945,-0.863779448031615,-0.58335617257918,0.161532836841927,-0.0537972191455487,0.488548351030218,1.6160409533394,0.852548965352984,0.729694744884453,0.969723594760133,1.76591756244778,0.920327616968559,1.19237802705516
"HIGD2A",-0.460141528408217,-1.18404548953813,-0.992316455470386,-1.27869972161,-1.56364627784085,-1.2191968845201,-1.60935516237999,-0.596305069668433,1.1063976271335,0.910779778339165,0.760739528550883,0.983565911249597,1.16771536928943,1.1414245918876,0.776137966245038,0.464743223502858,0.134156027189108,0.376635857111436,0.366949891000486,0.714460817936994
"MEAF6",0.0775925532352547,-0.924041316687842,-1.22948222306664,-1.16355957874242,-1.57790036580743,-2.04597534523678,-1.23472336992083,-0.21427970088812,0.585230303470419,1.03916945599038,1.03422712859628,0.813176924636136,0.358183739562614,0.0130347899611621,0.299070939277713,0.714723171679982,0.664469131743906,0.6897893569097,1.15397048924988,0.947323916036644
"COX5B",-0.00217639398317428,-0.705221531389951,-0.848114954755951,-0.324813193673293,-0.650544135945286,-2.73255242733299,-1.85761150563944,-0.378500465734556,0.491922046544532,0.567182576621058,0.40114966621889,0.42324736712683,0.4474371307579,0.261436432542348,0.421730833635268,0.245847228181038,0.699259880431163,0.952130299937345,1.15562353432922,1.43256761212905
"EEF1B2",-0.695788073219921,-0.262277475356652,-0.313614110839047,-1.28477651008843,-0.510047567506445,-2.3469671781055,-2.08988137532763,-0.579668901380942,0.675467250196945,0.668978220004209,0.595665235507454,0.609285889188549,1.12314975128242,1.15306256553095,0.553033127439046,0.286713938686636,0.285131800359533,0.595874789247926,0.776427655180277,0.760230969200628
"MRPS33",-0.111902702798996,-0.977101237117956,-0.93990235427715,-0.893966241337355,-1.28421426430891,-2.10464662713052,-1.28874484997881,-1.27805855369686,0.529299417334879,0.734816976386711,0.819769306600742,0.617963158257027,0.703649715512749,0.723815560328429,0.596908600033983,0.572427632282861,0.600307858915822,0.761727766350426,1.10304595096222,1.11480488768071
"YWHAQ",-0.628722617172805,-1.00763748854691,-0.978702186110543,-1.11204860152923,-1.61163946518693,-1.60942477220981,-1.54003515328809,0.150008888326137,0.809573180776078,1.29057854887024,0.902040952316473,0.719818303702239,0.257119251263511,-0.0159493696879943,0.247351808657533,0.377741754977629,0.509828597298243,0.806207074846066,1.31223678231677,1.12165451038138
"NCBP2",-0.839913267689117,-1.30053917610793,-1.20944393896345,-1.30670534460191,-1.46180653524257,2.09067953709904,-0.315518522890091,-1.65764447687113,0.767594276515457,0.688854858594737,0.756686670045631,0.526051434692922,0.0632602258876549,0.181457898009698,0.108395356340717,0.246134889242997,0.24795449295074,0.722851945182088,0.988356186841096,0.703293490963431
"HSBP1",0.682093544593283,-0.772831812239251,-1.37180083765239,-0.877316703658774,-0.692758567049397,-2.07073603152936,-1.70898477226294,-0.924575972869438,0.436095887390962,0.80866840776027,0.727833427101696,0.513171927593591,0.155273074327965,-0.00955423209381537,0.371932717893557,0.422748494037268,0.878858422632969,0.938005017970566,1.21374461376689,1.28013339428635
"PCNA",-0.975069982147444,-1.42893710587819,-1.42290350090507,-0.641932170110449,-0.883767016611561,-1.821212369209,-1.20266840332808,-0.14645054353203,0.794733306624863,1.36463992342143,0.575719724790502,0.392599260186256,1.02880765280819,0.77125341784094,0.117262528655508,0.673340242845987,0.0802446449070817,0.492889606103249,0.827612992417127,1.40383779112069
"SERP1",-0.917975028050217,-1.34958199134956,-1.56813569849161,-0.628573173087329,-1.15935843297943,-1.96930184922614,-1.11775470558056,-0.0071662221353324,0.580483961805642,0.864680834383678,0.64014704727501,0.815879982315553,0.347945697239036,0.353806348813008,0.752810934483367,0.909652682875611,1.24788356034972,0.865013185295112,0.728672458113844,0.610870407950601
"TRAPPC4",-0.851930700324387,-1.20353408132711,-1.3225467698069,-1.21179241249194,-1.5434430466844,-1.03928491408809,-1.44652452764813,-0.39588185384361,0.533222007703371,1.1687900924651,0.837357414299579,0.407748496868831,0.536945940015644,0.368242469320404,0.512808795952405,0.564357811703974,0.676110007212289,1.06922009971117,1.30232258045503,1.03781259050678
"JUNB",0.292302227226977,0.832240248305584,0.108773454850526,-1.37345709056344,-2.14009298751644,-1.6035919572015,-1.06452316755583,-1.65486968317432,-0.142755727736851,0.121314942941402,0.374617183952606,0.396844029730907,0.262208252847108,0.739450153753466,0.826228769382496,0.430817208632989,0.474412144157373,0.944988256370058,1.08019246956356,1.09490127203333
"GNL2",-1.35570073724539,-1.07902419273344,-1.20604375452281,-0.970492590069383,-1.29337223240425,-1.82757519353917,-0.0700675829426402,-0.230779321396716,0.310142337117733,1.10185196234556,0.938516235492245,0.374736798727553,0.131298033790784,0.0583423743378181,0.0671275590262682,0.537595643260105,0.676687802546489,0.729096860050293,1.73610036266588,1.37155963549307
"CKS1B",-1.5016933569952,-1.33099633775139,-1.30033752290964,-0.246367613839861,-0.700355367722972,-1.20164478551625,-1.46303685599315,-0.0197007321880924,0.118893136875709,0.418466372361217,1.67550808789886,0.127694474714719,0.123315607131064,0.152235242788527,0.0535192706881974,0.90176815778546,1.12351198436498,0.532222400630256,0.760835584896796,1.77616225278077
"ALDH16A1",-1.00113605913614,-1.11883434611967,-1.26173369703702,-1.2653970112437,-1.46412172269224,-1.61982054816422,-0.0978403507926307,-0.637549616832429,-0.258137955233573,0.522670206383721,0.792206864736162,0.397405164901572,0.340898474470374,0.801161934880132,0.315321176408998,0.923875280382142,0.869901922656988,1.05449547553061,1.3778971466,1.32873766030092
"CHCHD2",-0.689777235108249,-1.09618721528168,-1.06386654394526,-0.013081243025229,-1.00478962087771,-2.47288728669557,-1.71598146948901,-0.358170304466081,0.817733189371228,0.8251576178336,0.657819385194164,0.690106828609564,0.571156750092599,0.548297946768565,0.648297963438292,0.636954373635538,0.735608899410053,0.726691477526178,0.791725877450517,0.765190609558477
"SRSF9",0.0934963822807594,-1.0369133504766,-1.06754114173478,-0.926764430949201,-0.894395142559846,-1.74581323024585,-1.97373793939637,-1.07238824865941,0.37354371892206,0.948906912034847,0.897205017334439,0.684617927957032,0.474716592944356,0.334189136394843,0.425413734289002,0.725962965750061,0.770372948628441,0.749618787375879,1.08592246005898,1.15358690005136
"NDUFS2",-0.470775585803839,-1.005377401167,-1.35836406430425,-0.941479043395789,-1.44567181832307,-2.10905451144501,-0.940972387025033,-0.127788565290694,0.426366334673623,0.321520411604841,0.832765906013461,0.389543513662263,0.931682738183455,0.893540167532941,0.303221504824591,0.40707240655537,0.388172801029115,0.785265588424831,1.55289111027205,1.16744089397814
"TMED2",0.347847515571493,-0.721069843788661,-0.805775586409784,-0.743220718614073,-1.35743465378858,-2.45509132085029,-1.26969504947384,-0.372279652181802,0.0409420987611176,0.272155887254499,0.430120614049538,0.228762635272709,0.0941431840923695,0.12609177988566,0.618693112441537,0.658120226647532,1.73222471035605,1.14834137716701,1.0804084514069,0.946715232200621
"ASPG",-1.33272062561091,-1.33067508364805,-1.31902133510986,-1.31863334106072,-1.36390327835999,-0.14570143260466,-0.6997453093736,-0.874808619591914,1.13724902008185,0.806672515470902,0.544897502100823,0.428865964265847,0.600683687707086,0.246395550092812,0.392929587604732,0.187660871881261,0.395932194933105,0.980782181220965,2.08564669923109,0.577493250769243
"FAM213A",0.841738896072157,-1.20481821265339,-1.87522491927051,-1.30326358922809,-1.74219673475568,-1.11227232779651,-0.32051856941694,-0.943243231558802,0.136373186919918,0.82683928870256,0.377703061804625,0.805306783593386,0.30544347223791,0.406684150431901,0.342050675142762,0.506249374299151,0.588854514093564,0.922443139813987,1.38781105571382,1.05403998585417
"MLEC",0.782423692441749,-0.999008289190877,-1.18177295194947,-0.835411830022709,-1.72650951840477,-1.30275726201549,-1.07872356691389,-0.889168097477706,-0.145353796663103,0.351476636958809,0.526962293271899,-0.135533985574541,0.230151703922052,0.0358143650777517,0.219172631022884,0.621415211796893,1.56771531283184,1.22650728445817,1.50458930269665,1.22801086373387
"TFAM",-1.08963634231298,-0.946187714183493,-0.978877400740715,-0.977508774979226,-1.32309109948827,-1.04851552577204,-1.84700167570499,-0.648238542565355,0.167477744237205,1.05749054358277,1.05352326903906,0.458397997427188,0.689044745730912,0.484942520915954,0.151927100469474,1.10974665953213,0.443960367290141,0.7258176973691,1.24623503151059,1.27049339864254
"PMP22",3.43077823341082,1.00198015766513,1.57718668087806,0.84640226621986,-0.230816799119652,-0.47206917761576,-0.47206917761576,-0.47206917761576,-0.394674418617297,-0.451094183862638,-0.458386641994413,-0.47206917761576,-0.47206917761576,-0.457069714893222,-0.47206917761576,-0.47206917761576,-0.433926761336244,-0.417112532913733,-0.446353274363248,-0.262428767763106
"UNC50",-0.10224393636741,-0.645352673269203,-0.77545443692478,-0.716042358801254,-1.17057503762778,-1.52042703748134,-1.52042703748134,-1.13921399569434,-0.163815314206509,0.20934720285336,0.299308667678337,-0.103617790727798,0.14429633593741,0.25130222706921,0.503202329804614,0.384137360322894,1.29363672313696,1.26406661541959,1.96356954133829,1.54430261502111
"HAT1",-0.283961052167192,-0.695603842949372,-0.695078997163737,-0.894223993703757,-1.49179756955217,-2.02856692497307,-0.74796886311889,-1.08302003171964,0.16250377896328,0.664556482777005,0.660531700653178,-0.195459820685061,0.527161366736426,0.374326317647825,0.027896617954937,0.624441866889711,0.662675757442295,1.01459371753549,1.48612925841412,1.91086423101863
"APH1A",-0.494099759456463,-0.852343775352573,-1.46326921761167,-0.885873810463171,-1.42239640294398,-0.808373443049176,-1.64896572513862,-1.42184204274242,0.515583466679422,0.716764370612705,0.857093360202725,0.509826199197976,0.313143516410237,0.394768544767067,0.653420286562718,1.02395822769232,1.28935463846086,0.986872215042757,0.729037286220528,1.00734206490876
"MRPL39",-0.913300808393399,-1.30162480546695,-1.4474407208158,-1.20809504335362,-1.19608657621772,-1.52597304599259,-0.786860838888922,0.0678569445522448,0.0911963132610644,1.5037900321901,1.09909555169931,0.584063782628747,0.424398827418345,0.0863291670816385,0.163635765961862,0.434598076357536,0.686769311510375,0.658484652812329,1.08865042623126,1.49051298742418
"MAGOH",-1.29505129376518,-1.14302745092764,-1.1104324784162,-0.900162843687479,-1.1599443290328,-1.75879320943051,-1.243615229342,-0.247223844733006,0.772517594815007,1.2684762970531,1.20986752821384,0.691273975505666,0.83225659351516,0.458400504905046,0.284499112531645,0.643684890277368,0.207470949061519,0.409589932038492,1.09709592564098,0.983117375776985
"EFNA4",-0.619098358095456,-1.07839392912738,-1.3054676738992,-1.03664237730106,-1.28067464657503,-1.6116490201681,-0.616276024798331,-1.6116490201681,0.717847368761184,1.02936462073073,1.03372032027259,0.754834750183727,1.01519726971164,0.653361176931425,0.49401749313005,0.501600167258808,0.564773962387335,0.598578041705535,0.861685890964372,0.93486998809525
"TMEM59",0.737164645768016,-0.187668756247919,-0.710424234199808,-0.875224999767803,-1.67416824179996,-2.67365509824518,-0.841594742714334,-0.822951346723736,0.0591947271460649,0.258956064551865,0.46204088098041,0.435161105392792,0.129472819533901,0.285310591279313,0.507548333960019,0.65327679346786,1.08061580739237,1.02212291356192,0.968326355649697,1.18649638101451
"ACTA2",-0.00297831201697006,1.84160887474179,3.63149071773158,-0.0420543630197203,0.396160957355979,-0.392969244876539,-0.392969244876539,-0.392969244876539,-0.392969244876539,-0.389088070522266,-0.375329659203973,-0.375628354619674,-0.392969244876539,-0.386360249000884,-0.389782990783586,-0.383431734087058,-0.392969244876539,-0.392969244876539,-0.392969244876539,-0.38085285756291
"ERBB3",0.627610697442919,-0.993272143297028,-1.54229994285497,-1.6960849127994,-2.05568729288229,1.37892505289185,-0.357758457632539,-1.51611189115612,-0.0499646462701707,0.501681499828187,0.438303812562609,0.566441136223404,0.450777764108849,0.878846318990865,0.580622555462208,0.28817764764842,0.739026324563051,0.672697608903695,0.71246147540726,0.3756073928592
"PSMA3",-0.427826014545346,-1.07982661217105,-1.24352054675509,-0.866312200212396,-1.33952155851829,-1.73064253642077,-1.43522623404289,-0.422677332393939,0.431671618999881,0.890531807636379,1.02026277226097,0.108512898045335,0.744340150700586,0.612462686443375,0.228635543714362,0.564154398137194,0.235067680289678,0.856462991726722,1.68600884735297,1.16744163975231
"RBM42",-0.972723976674964,-1.45064211189852,-1.54030162730741,-1.39595603061344,-1.67617724804418,-0.435323354800926,-0.563241655552489,-0.203103459055591,0.634136171670808,1.13673823810364,1.17405729611164,0.282060413754232,0.755315333809205,-0.0270119339839836,0.143125543891767,0.640619294967434,0.330589025354323,0.408674434464664,1.25021325075198,1.50895239505181
"MRPL3",-0.470682862422913,-0.856291273968318,-1.2808053802696,-0.797702369081946,-1.03107516238431,-1.77424767228903,-1.17213276994317,-1.35948862994796,0.903722545443987,1.28755966766281,0.999811293687355,0.520739735895546,0.630331462854151,0.257943662693648,0.190084501018069,0.27534330625054,0.45231461256582,0.600805778932827,1.36889814047079,1.2548714128317
"RPS26",0.363990977013822,0.0128320712375734,-0.296937766546384,-1.33724905525991,-0.753653402965266,-3.03142202680724,-1.27359316276802,-0.989991811836233,0.67001109339297,0.575116455653714,0.515682330034028,0.580492120936683,0.820723647973331,0.716006610651199,0.659123614760529,0.379913370578459,0.413932057079575,0.57961556763316,0.735278643981232,0.660128665256767
"PFDN4",-1.10573595332492,-1.09837428113125,-1.11619697951652,-1.16264328007601,-1.50173136568725,-1.36886952757598,-0.752334818030327,-1.15827401644209,0.966879839692057,0.610783209999429,0.712136921097587,0.716015859897796,0.876600691394522,0.675803567450138,0.607669522168915,0.455103304430685,0.50424779896385,0.623127208414054,1.26951139741778,1.24628090085753
"ANAPC16",0.512526819488365,-0.451619798320302,-0.835588790329528,-1.05826168751308,-0.776165311016905,-2.40584398585251,-1.07913609322914,-1.22651573612359,0.44626844874268,0.721533170755739,0.530679852300984,0.205462834414343,0.201001888041292,-0.063002517178699,0.154154115561103,0.17662496573699,0.963661797963416,0.899111082581177,1.63450524063673,1.45060370334093
