"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.16809631402205,0.549,0.266,0,"3","FBP1"
0,2.61562631557339,0.754,0.476,0,"3","HIF1A"
0,7.82151762107558,0.283,0.005,0,"3","FPR2"
0,4.11622273847572,0.36,0.083,0,"3","CXCL11"
0,5.8267590005686,0.296,0.019,0,"3","GPR84"
0,6.64128393338853,0.288,0.012,0,"3","LILRB5"
0,2.55600907306292,0.662,0.388,0,"3","CFD"
0,6.05934928701303,0.399,0.125,0,"3","F13A1"
0,2.77051994404932,0.468,0.197,0,"3","ITGA5"
0,2.95028070268761,0.514,0.244,0,"3","DUSP6"
0,2.77226766798828,0.384,0.116,0,"3","GRASP"
0,3.61663545898205,0.549,0.283,0,"3","FNIP2"
0,3.54512755706865,0.608,0.342,0,"3","LGMN"
0,6.35193552093658,0.281,0.018,0,"3","ADAMDEC1"
0,6.26573185267304,0.299,0.038,0,"3","SDS"
0,4.83925981517933,0.265,0.007,0,"3","CCL23"
0,6.21297065168429,0.268,0.011,0,"3","IL1A"
0,3.81248110437955,0.27,0.013,0,"3","CD1D"
0,6.69801846671752,0.276,0.019,0,"3","FOLR3"
0,4.87322368472504,0.394,0.138,0,"3","MMP9"
0,2.72461143977604,0.619,0.364,0,"3","KLF4"
0,2.06603928766782,0.668,0.414,0,"3","GBP1"
0,5.32964204868314,0.341,0.087,0,"3","SMIM25"
0,3.78145341039332,0.46,0.206,0,"3","TTYH3"
0,2.08715290323818,0.745,0.491,0,"3","RNASET2"
0,7.51245135683553,0.257,0.003,0,"3","LINC02345"
0,6.50665635624894,0.299,0.046,0,"3","MMP12"
0,2.47550499092108,0.628,0.375,0,"3","AP1S2"
0,5.06498168188455,0.536,0.287,0,"3","ANPEP"
0,5.92091134417874,0.433,0.186,0,"3","PLA2G7"
0,4.98489315827306,0.707,0.461,0,"3","APOE"
0,4.04765316887009,0.38,0.135,0,"3","PDK4"
0,2.27018976145142,0.302,0.057,0,"3","ACVRL1"
0,3.61077068284743,0.35,0.106,0,"3","CCL20"
0,2.39700984639692,0.43,0.187,0,"3","CPM"
0,3.50726738990297,0.316,0.074,0,"3","CH25H"
0,3.08899268062188,0.306,0.065,0,"3","FAM198B"
0,5.54338190558045,0.254,0.015,0,"3","HCAR3"
0,2.99780517700294,0.286,0.048,0,"3","MAP3K7CL"
0,3.74894971469005,0.597,0.359,0,"3","LHFPL2"
0,7.19630775367957,0.356,0.12,0,"3","CCL18"
0,3.52080551295747,0.291,0.062,0,"3","IL10"
0,2.35877303005963,0.307,0.09,0,"3","FLT1"
0,4.80135997395406,0.283,0.066,0,"3","C5AR2"
0,2.54242708199023,0.256,0.04,0,"3","AC004817.3"
0,2.90558077722084,0.53,0.316,0,"3","ENG"
0,2.01101277823873,0.5,0.289,0,"3","FERMT3"
0,2.29437532587664,0.533,0.324,0,"3","WARS"
